courseno,title_long_en,degree_level,pre_en,year_end,open_status
206471,Introduction to Actuarial Mathematics,U,206370 or 208323,2599,1
204231,Computer Organization and Architecture,U,204113 or 204114,2599,1
204232,Computer Networks and Protocols,U,204113 or 204114,2599,1
204315,Organization of Programming Languages,U,204211 or 204212,2599,1
204321,Database Systems,U,204251 or 204252,2599,1
204355,Competitive Programming,U,204251 or 204252,2599,1
204361,Software Engineering,U,204211 or 204212,2599,1
204363,Software Modeling and Requirements,U,204211 or 204212,2599,1
204364,Software Design and Implementation,U,204211 or 204212,2599,1
059421,Utilization of Instructional Television,U,059400 OR 100300,2599,1
204481,Mathematical Programming and Software,U,204381 or 206355,2599,1
204483,Computer Vision,U,204382 or 204383,2599,1
207411,Electronics 1,U,207302 or 207312,2599,1
207412,Electronics 2,U,207302 or 207312,2599,1
207416,Plasma Physics,U,207205 or 207305,2599,1
207442,The Physics of Energy,U,207208 or 210204,2599,1
218372,Synthetic Imitated and Assembled Gems,U,218321 or 218343,2599,1
514477,Term Paper,U,514475 or 514476,2599,1
203205,Organic Chemistry for Biochemistry Students,U,203104 or 203113,2599,1
205361,Minerals in Industry,U,205234 or 205239,2599,1
205461,Economic Geology,U,205234 or 205239,2599,1
214462,Taxonomy of Mature Insects,U,214312 or 357311,2599,1
203201,Organic Chemistry 1,U,203104 or 203113,2599,1
203211,Fundamental Inorganic Chemistry,U,203104 or 203113,2599,1
203231,Fundamental Analytical Chemistry,U,203104 or 203113,2599,1
203232,Electroanalytical Chemistry,U,203104 or 203113,2599,1
203250,Environmental Chemistry,U,203104 or 203111,2599,1
001203,English for Academic Purposes,U,001104 OR 001107,2599,1
202473,Water Pollution Biology,U,202371 or 213222,2599,1
203300,Basic Skills and Ethics in Science,U,203104 or 203113,2599,1
203331,Instrumental Methods of Chemical Analysis,U,203235 or 203236,2599,1
203414,Physical Methods in Inorganic Chemistry,U,203315 or 203316,2599,1
159335,Entrepreneurial Cultures and Societies and Social Enterprises,U,159101 or 159102,2599,1
368311,Digital Marketing for Modern Agribusiness,U,351201 or 351202,2599,1
204371,Feature Engineering,U,204271 or 229351,2599,1
465540,Health and Beauty Product Entrepreneurship,U,463252 or 465221,2599,1
465534,Nutraceuticals and Nutricosmetics,U,464312 or 466304,2599,1
465539,Development of Information System for Pharmacy,U,464341 or 465538,2599,1
465562,Vaccine Technology,U,463311 or 465457,2599,1
465563,Molecular Design and Simulation,U,463433 or 465456,2599,1
702211,Business Finance 1,U,701101 or 701182,2599,1
252325,"Power Generation, Transmission and Distribution",U,252222 or 252321,2599,1
254444,Design of Thermal Systems,U,254334 or 260334,2599,1
958212,Visual Scripting,U,951124 or 958111,2599,1
958345,Virtual Reality and Mixed Reality,U,951124 or 958221,2599,1
954231,Human Capital Management in Digital Business,U,954100 or 955104,2599,1
177445,Energy law,U,176101 or 177103,2599,1
701321,Auditing,U,701202 or 701204,2547,0
701341,Bank Accounting,U,701201 or 701204,2556,0
701313,Managerial Accounting,U,701201 or 701211,2556,0
701313,Managerial Accounting,U,701201 or 701211,2556,0
701211,Cost Accounting,U,701201 or 701100,2547,0
065432,Teaching and Learning School Algebra,U,065331 OR 065430,2599,1
065433,Teaching and Learning School Geometry,U,065331 OR 065430,2599,1
065434,Analysis of Problems in Mathematics Classrooms,U,065331 OR 065430,2560,0
065435,Independent Study in Mathematics Education,U,065331 or 065430,2560,0
065435,Independent Study in Mathematics Education,U,065331 or 065430,2555,0
070301,Educational Psychology for Children with Special Needs,U,100201 OR 100103,2561,0
070303,Assessment of Children for Special Education Needs,U,100303 OR 070200,2599,1
070304,Technology for Special Education,U,100303 OR 070200,2599,1
102353,,U,102103 OR 102104,2599,1
102354,,U,102103 OR 102104,2599,1
102403,,U,102103 OR 102104,2599,1
104303,Practicum in Thai Art,U,104302 OR 104130,2555,0
104335,Art of Lacquer and Gilt Works,U,101105 OR 104130,2555,0
104335,Art of Thai Lacquer and Gilt Work,U,101105 OR 104100,2560,1
104436,Traditional Thai Art,U,104303 OR 104231,2560,1
108418,Independent Study in Photographic Art,U,108416 OR 108417,2599,1
114491,Independent Study in Photographic Art,U,114251 OR 114345,2555,0
126328,International Political Economy,U,126101 OR 127101,2555,0
126328,International Political Economy,U,126101 OR 127101,2560,1
126436,Conflicts and Peace Studies,U,126211 or 127101,2599,1
126443,Seminar on Asean Cooperation Mechanism,U,126101 or 126102,2560,1
127413,Globalization and Anti-Globalization,U,127101 OR 126101,2599,1
128322,Personnel Administration,U,128131 OR 128101,2547,0
128341,Organization and Management,U,128131 OR 128101,2599,1
128411,Manpower Planning,U,128371 OR 128322,2599,1
128415,Labor Administration,U,128322 OR 703331,2599,1
128425,Labor Administration,U,128101 OR 703331,2554,0
128462,Local Government Finance,U,128131 OR 128101,2548,0
128471,Independent Study,U,128310 or 128301,2599,1
128713,Research Method and Design,G,128700 or 128750,2599,1
151499,Independent Study in Thai Studies,U,151301 OR 151409,2554,0
154373,Fundamental Photogrammetry,U,206191 or 206255,2558,1
154373,Fundamental Photogrammetry,U,206191 or 206255,2559,1
154472,Metrical Geography,U,206104 OR 206192,2549,0
154474,Geodesy,U,206104 OR 206192,2554,0
154476,Positional and Descriptive Astronomy,U,206104 OR 206192,2549,0
156323,,U,157391 OR 157493,2599,1
156326,Japanese Government and Politics,U,156101 OR 155101,2548,0
157201,Thai Legal History,U,157101 or 157102,2548,0
157214,Law of Obligations,U,157101 or 157103,2548,0
157215,"Torts, Management of Affairs without Mandate and Undue Enrichment",U,157101 or 157103,2548,0
157221,Specific Contracts I,U,157101 or 157102,2548,0
157222,Specifics Contracts II,U,157101 or 157102,2548,0
157223,Specific Contracts III,U,157101 or 157102,2548,0
157224,Specific Contracts IV,U,157101 or 157102,2548,0
157225,Specific Contracts V,U,157101 or 157102,2548,0
157226,Specific Contracts VI,U,157101 or 157102,2548,0
157227,Commercial Law 1,U,157101 or 157103,2548,0
157228,Commercial Law 2,U,157101 or 157103,2548,0
157229,Commercial Law 3,U,157101 OR 157103,2548,0
157241,Constitutional and Electoral Laws,U,157101 or 157103,2548,0
157242,Constitutional Law,U,157101 or 157103,2548,0
157284,Criminal Offences 1,U,157101 or 157103,2548,0
157285,Criminal Offences 2,U,157101 or 157103,2548,0
157300,Philosophy of Law,U,157101 OR 157103,2548,0
157301,Philosophy of Law,U,157101 or 157102,2548,0
157302,Principles of the Legal Profession,U,157101 or 157102,2548,0
157303,Law and Society,U,157101 or 157102,2548,0
157310,Family Law,U,157101 or 157103,2548,0
157312,Law of Succession,U,157101 or 157103,2548,0
157313,Intellectual Property Law,U,157101 OR 157103,2548,0
157321,Labor Law,U,157101 or 157103,2548,0
157330,Civil Procedural Law I,U,157101 or 157103,2548,0
157333,Law of Bankruptcy,U,157101 or 157102,2548,0
157334,Law of Evidence,U,157101 or 157103,2548,0
157335,Law on Court Organization,U,157101 or 157102,2548,0
157341,Administrative Law,U,157101 or 157103,2548,0
157361,Public International Law and Criminal International Law,U,157101 or 157103,2548,0
157362,Private International Law,U,157101 OR 157103,2548,0
157391,Criminal Produral Law I,U,157101 or 157102,2548,0
157393,Criminal Procedural Law,U,157101 or 157103,2548,0
157401,Legal History,U,157101 OR 157103,2548,0
157403,Principles of the Legal Profession,U,157101 or 157103,2548,0
157405,Thai Legal History,U,157101 OR 157103,2548,0
157412,Intellectual Property Law,U,157101 OR 157102,2548,0
157421,Securities Law 1,U,157226 OR 157229,2548,0
157425,Law of Negotiable Instruments,U,157101 OR 157103,2548,0
157426,Law of Insurance,U,157101 OR 157103,2548,0
157427,Thai Banking Law and Financial Institutions Law,U,157101 OR 157103,2548,0
157428,Electronic Commerce Law,U,157101 OR 157103,2548,0
157431,Bankruptcy Law,U,157101 OR 157103,2548,0
157432,Dispute Settlement Organizations,U,157101 OR 157103,2548,0
157442,Official Information Law,U,157101 OR 157103,2548,0
157444,Organic Laws,U,157101 OR 157103,2548,0
157450,Public Finance and Tax Law,U,157101 or 157103,2548,0
157451,Law of Tax,U,157101 or 157102,2548,0
157452,Law and Environment,U,157101 OR 157103,2548,0
157453,Analysis of Land Management Laws,U,157112 or 157351,2548,0
157461,Public International Law and Criminal International Law,U,157101 or 157102,2548,0
157462,Private Internation Law,U,157101 or 157102,2548,0
157463,The Law of the Sea,U,157101 OR 157103,2548,0
157465,Human Rights Law,U,157101 OR 157103,2548,0
157482,Military Law,U,157101 OR 157103,2548,0
157483,Economic Crime,U,157101 OR 157103,2548,0
157483,Economic Crime,U,157101 OR 157103,2599,1
157491,Law of Juvenile Delinquency,U,157101 OR 157103,2548,0
157492,Law of Correction,U,157101 OR 157103,2548,0
157494,Criminal Investigation and Forensic Science,U,157391 or 157393,2548,0
158411,Manpower Planning,U,158322 OR 158371,2548,0
158414,,U,158322 OR 703331,2599,1
158415,Labor Administration,U,158322 OR 703331,2548,0
158425,Labor Administration,U,158101 OR 703331,2599,1
159231,Social and Cultural Change,U,159101 OR 160101,2554,0
159249,Social and Cultural Change,U,159101 OR 160101,2599,1
159305,Rural Society,U,159101 OR 160101,2555,0
159311,Cultural Ecology,U,159101 OR 160101,2554,0
159321,Women's Studies in Sociological and Anthropological Perspectives,U,159101 OR 160101,2554,0
159346,Urbanization,U,159101 OR 160101,2555,0
159351,Society and Culture of Northern Thailand,U,159101 OR 161101,2554,0
159411,Economics in Cultures and Societies,U,159101 OR 160101,2554,0
159412,Politics in Cultures and Societies,U,159101 OR 160101,2554,0
159422,Economics in Cultures and Societies,U,159101 OR 160101,2599,1
159423,Politics in Cultures and Societies,U,159101 OR 160101,2599,1
160232,Social Problems,U,159101 OR 160101,2599,1
160237,Criminology and Penology,U,159101 OR 160101,2599,1
160241,Social Problems,U,159101 OR 160101,2554,0
160242,Criminology,U,159101 OR 160101,2554,0
160271,Sociology of Development,U,159101 OR 160101,2555,0
160302,"Society, Culture and Environment",U,159101 OR 160101,2599,1
160303,Society and Individuals,U,159101 OR 160101,2555,0
160308,Demography,U,159101 OR 160101,2555,0
160316,Social Stratification,U,159101 OR 160101,2555,0
160333,Juvenile Delinquency,U,159101 OR 160101,2599,1
160336,Social Control,U,159101 OR 160101,2555,0
160343,Juvenile Delinquency,U,159101 OR 160101,2555,0
160412,Social Organization,U,159101 OR 160101,2555,0
160421,Women in Sociological Perspective,U,159101 OR 160101,2599,1
160434,Population Problem,U,159101 OR 160101,2599,1
160443,Social Movement,U,159101 OR 160101,2555,0
161224,Belief System and Religion,U,159101 OR 161101,2555,0
161325,Society and Culture of Northern Thailand,U,159101 OR 161101,2599,1
161423,"Myth, Ritual and Symbols",U,159101 OR 161101,2555,0
161472,Anthropology and Development,U,159101 OR 161101,2555,0
164201,Introduction to Social Work,U,159101 OR 160101,2555,0
164241,Human Growth and Development,U,159101 OR 160101,2599,1
164333,Labor and Social Security System,U,159101 OR 160101,2555,0
164411,Community Organization,U,159101 OR 160101,2599,1
165201,Introduction to Community Development,U,159101 or 160101,2549,0
165211,Introduction to Community Development,U,159101 or 160101,2554,0
176241,Constitutional and Electoral Laws,U,176101 OR 177103,2561,0
177201,Thai Legal History,U,176101 OR 177102,2554,0
177201,Thai Legal History,U,176101 OR 177102,2599,1
177214,Law of Obligations,U,176101 OR 177103,2563,0
177214,Law of Obligations,U,176101 OR 177103,2554,0
177215,"Torts, Management of Affairs without Mandate and Undue Enrichment",U,176101 OR 177103,2563,0
177215,"Torts, Management of Affairs without Mandate and Undue Enrichment",U,176101 OR 177103,2554,0
177216,Family Law,U,176101 OR 177103,2563,0
177217,Law of Succession,U,176101 OR 177103,2563,0
177221,Specific Contracts 1,U,176101 OR 177102,2554,0
177221,Specific Contracts 1,U,176101 OR 177102,2561,0
177223,Specific Contracts 3,U,176101 OR 177102,2554,0
177223,Specific Contracts 3,U,176101 OR 177102,2561,0
001230,Introduction to Language,U,001104 OR 001107,2554,0
177224,Specific Contracts 4,U,176101 OR 177102,2554,0
177224,Specific Contracts 4,U,176101 OR 177102,2599,1
177225,Specific Contracts 5,U,176101 OR 177102,2554,0
177225,Specific Contracts 5,U,176101 OR 177102,2599,1
177226,Specific Contracts 6,U,176101 OR 177102,2554,0
177226,Specific Contracts 6,U,176101 OR 177102,2561,0
177227,Commercial Law 1,U,176101 OR 177103,2599,1
177227,Commercial Law 1,U,176101 OR 177103,2554,0
177228,Commercial Law 2,U,176101 OR 177103,2599,1
177228,Commercial Law 2,U,176101 OR 177103,2554,0
177229,Commercial Law 3,U,176101 OR 177103,2599,1
177229,Commercial Law 3,U,176101 OR 177103,2554,0
177242,Constitutional Law,U,176101 OR 177103,2599,1
177242,Constitutional Law,U,176101 OR 177103,2554,0
177284,Criminal Offences 1,U,176101 OR 177103,2550,0
177285,Criminal Offences 2,U,176101 OR 177103,2550,0
177300,Philosophy of Law,U,176101 OR 177103,2599,1
177300,Philosophy of Law,U,176101 OR 177103,2554,0
177301,Philosophy of Law,U,176101 OR 177102,2554,0
177301,Legal Ethics,U,176101 OR 177103,2599,1
177302,Principles of the Legal Profession,U,176101 OR 177102,2554,0
177302,Principles of the Legal Profession,U,176101 OR 177102,2599,1
177310,Family Law,U,176101 OR 177103,2554,0
177312,Law of Succession,U,176101 OR 177103,2554,0
177313,Intellectual Property Law,U,176101 OR 177103,2560,0
177313,Intellectual Property Law,U,176101 OR 177103,2554,0
177321,Labor Law,U,176101 OR 177103,2599,1
177321,Labor Law,U,176101 OR 177103,2554,0
177330,Civil Procedural Law 1,U,176101 OR 177103,2599,1
177330,Civil Procedural Law 1,U,176101 OR 177103,2554,0
177333,Bankruptcy Law,U,176101 OR 177102,2554,0
177333,Bankruptcy Law,U,176101 OR 177102,2599,1
177334,Law of Evidence,U,177101 OR 177103,2554,0
177335,Law on Court Organization,U,177101 OR 177102,2554,0
177336,Organisations Under Thai Legal System,U,176101 OR 177103,2599,1
177341,Administrative Law,U,176101 OR 177103,2560,0
177341,Administrative Law,U,176101 OR 177103,2554,0
177361,Public International Law and Criminal International Law,U,176101 OR 177103,2599,1
177361,Public International Law and Criminal International Law,U,176101 OR 177103,2554,0
177362,Private International Law,U,176101 OR 177103,2599,1
177362,Private International Law,U,176101 OR 177103,2554,0
177391,Criminal Procedural Law 1,U,176101 OR 177102,2554,0
177391,Criminal Procedural Law 1,U,176101 OR 177102,2599,1
177393,Criminal Procedural Law,U,176101 OR 177103,2599,1
177393,Criminal Procedural Law,U,176101 OR 177103,2554,0
177401,Legal History,U,176101 OR 177103,2599,1
177401,Legal History,U,176101 OR 177103,2554,0
177403,Principles of the Legal Profession,U,176101 OR 177103,2554,0
177403,Principles of the Legal Profession,U,176101 OR 177103,2599,1
177405,Thai Legal History,U,176101 OR 177103,2599,1
177405,Thai Legal History,U,176101 OR 177103,2554,0
177409,Clinical Legal Education,U,176101 OR 177103,2599,1
177412,Intellectual Property Law,U,176101 OR 177102,2554,0
177412,Intellectual Property Law,U,176101 OR 177102,2599,1
177414,Legal Advice for Foreign Clients,U,177214 OR 177285,2599,1
177414,Legal Advice for Foreign Clients,U,177214 OR 177285,2554,0
177425,Law of Negotiable Instruments,U,176101 OR 177103,2599,1
177425,Law of Negotiable Instruments,U,176101 OR 177103,2554,0
177426,Insurance Law,U,176101 OR 177103,2599,1
177426,Insurance Law,U,176101 OR 177103,2554,0
177426,Law of Insurance,U,176101 OR 177103,2548,0
177427,Thai Banking Law and Finaicial Institutions Law,U,176101 OR 177103,2599,1
177427,Thai Banking Law and Financial Institutions Law,U,176101 OR 177103,2554,0
177428,Electronic Commerce Law,U,176101 OR 177103,2599,1
177428,Electronic Commerce Law,U,176101 OR 177103,2554,0
177431,Bankruptcy Law,U,176101 OR 177103,2599,1
177431,Bankruptcy Law,U,176101 OR 177103,2554,0
177432,Dispute Settlement Organizations,U,176101 OR 177103,2599,1
177432,Dispute Settlement Organizations,U,176101 OR 177103,2554,0
177434,Evidence,U,176101 OR 177103,2599,1
177442,Official Information Law,U,176101 OR 177103,2560,0
177442,Official Information Law,U,176101 OR 177103,2554,0
177444,Organic Laws,U,176101 OR 177103,2599,1
177444,Organic Laws,U,176101 OR 177103,2554,0
177450,Public Finance and Tax Law,U,176101 OR 177103,2554,0
177450,Public Finance and Tax Law,U,176101 OR 177103,2599,1
177451,Law of Tax,U,176101 OR 177102,2554,0
177451,Law of Tax,U,176101 OR 177102,2599,1
177452,Law and Environment,U,176101 OR 177103,2554,0
177452,Law and Environment,U,176101 OR 177103,2560,0
177461,Public International Law and Criminal International Law,U,176101 OR 177102,2599,1
177461,Public International Law and Criminal International Law,U,176101 OR 177102,2554,0
177462,Private International Law,U,176101 OR 177102,2554,0
177462,Private International Law,U,176101 OR 177102,2561,0
177463,The Law of the Sea,U,176101 OR 177103,2599,1
177463,The Law of the Sea,U,176101 OR 177103,2554,0
177465,Human Rights Law,U,176101 OR 177103,2599,1
177465,Human Rights Law,U,176101 OR 177103,2554,0
177466,International Economic Law,U,176101 OR 177103,2599,1
177466,International Economic Law,U,176101 OR 177103,2554,0
177482,Military Law,U,176101 OR 177103,2554,0
177483,Economic Crime,U,176101 OR 177103,2599,1
177483,Economic Crime,U,176101 OR 177103,2554,0
177491,Law of Juvenile Delinquency,U,176101 OR 177103,2599,1
177491,Law of Juvenile Delinquency,U,176101 OR 177103,2554,0
177492,Law of Correction,U,176101 OR 177103,2554,0
179402,Foreign Legal Language for Communication,U,176101 OR 177103,2561,1
179403,Foreign Legal Writing,U,176101 OR 177103,2561,1
202204,Plant Sciences,U,202102 OR 202109,2549,0
202302,Microtechnique,U,202102 OR 202112,2555,0
202303,History of Biology,U,202102 OR 202112,2560,0
202305,Biometry,U,202102 OR 202112,2563,0
202321,Cell Biology,U,202102 OR 202112,2599,1
202354,Morphology of Non-Vascular Plants,U,202102 OR 202109,2599,1
202355,Morphology of Vascular Plants,U,202102 OR 202109,2599,1
202361,General Plant Taxonomy,U,202102 OR 202109,2556,0
202362,Economic Botany,U,202102 OR 202109,2549,0
202363,Bryology,U,202102 OR 202109,2599,1
202434,Bioinformatics,U,202321 OR 211311,2555,0
202436,Innovation in Biotechnology,U,202432 OR 215431,2563,0
202461,Advanced Taxonomy of Flowering Plants,U,202360 OR 202361,2559,0
001231,English Phonetics,U,001104 OR 001107,2554,0
203203,Organic Chemistry 1,U,203104 OR 203151,2558,0
203226,Physical Chemistry,U,203104 OR 203151,2548,0
203236,Quantitative Analysis,U,203104 OR 203111,2550,0
203250,Environmental Chemistry,U,203104 OR 203113,2558,0
204210,Introduction to Computer Programming for Scientists and Engineers,U,206104 OR 206162,2549,0
204211,Computer Programming 2,U,204112 OR 204105,2553,0
204216,C Programming,U,204101 OR 204111,2562,1
204233,Introduction to Computer Systems and Assembly Programming,U,204101 OR 204105,2599,1
204322,Advanced Database Systems,U,204222 OR 204320,2599,1
204331,Data Communication and Computer Networks,U,204218 or 204231,2599,1
204341,Operating Systems,U,204218 or 204231,2558,0
204362,Object-Oriented Design,U,204361 OR 204363,2563,0
204422,Data Warehousing,U,204322 or 204421,2561,0
204425,Management Information System,U,204325 OR 204361,2553,0
204425,Management Information System,U,204325 OR 204361,2563,1
204433,Computer Architecture,U,204218 or 204231,2599,1
204462,Human-Computer Interaction,U,204361 OR 204363,2559,0
204481,Introduction to Mathematical Programming Techniques,U,204381 OR 206355,2563,1
204483,Computer Vision,U,204382 OR 204383,2563,1
204499,Independent Study 2,U,204399 or 204491,2563,1
001250,Introduction to Literature,U,001104 OR 001107,2554,0
205234,Descriptive Mineralogy,U,218233 OR 205231,2599,1
205417,Geology of Southeast Asia,U,205218 OR 205415,2563,1
205451,Micropalaeontology,U,205252 OR 205253,2558,0
205464,Petroleum Geology,U,205356 OR 205358,2558,0
206207,Solid Analytic Geometry,U,206104 OR 206162,2548,0
206216,Introduction to Mathematical Logic,U,206104 OR 206162,2548,0
206253,Introduction to Mathematical Software,U,206104 OR 206112,2550,0
206281,Discrete Mathematics,U,206104 or 206162,2548,0
206321,Introduction to Abstract Algebra,U,206216 OR 206217,2548,0
206321,Introduction to Abstract Algebra,U,206216 OR 206217,2563,0
206331,Advanced Calculus 1,U,206203 OR 206261,2548,0
206335,Vector Analysis,U,206112 OR 206162,2558,0
206341,Ordinary Differential Equations,U,206112 OR 206203,2558,0
206342,Partial Differential Equations,U,206267 OR 206341,2548,0
206342,Partial Differential Equations,U,206267 OR 206341,2558,0
206355,Numerical Methods,U,206203 OR 206261,2548,0
206361,Vector Analysis for Engineering,U,206203 OR 206261,2599,1
206362,Applied Differential Equation for Engineers,U,206203 OR 206261,2550,0
206363,Mathematics for Engineers,U,206203 OR 206261,2550,0
206365,Applied Mathematics,U,206332 OR 206341,2599,1
206432,Introduction to Functional Analysis,U,206325 OR 206336,2552,0
206436,Introduction to Calculus of Variations,U,206331 OR 206341,2563,0
206441,Nonlinear differential equations,U,206267 or 206341,2560,0
206441,Nonlinear Differential Equations,U,206267 OR 206341,2558,0
206471,Introduction to Actuarial Mathematics,U,206370 OR 208323,2562,0
207162,Physics for Associated Medical Sciences Students 2,U,207131 OR 207161,2599,1
207411,Electronics 1,U,207311 OR 207312,2558,0
207411,Electronics 1,U,207311 OR 207312,2553,0
207414,Advanced Optics,U,207301 OR 207304,2558,0
207416,Plasma Physics,U,207205 OR 207303,2558,0
208247,Basic Concept of Nonparametric Statistics,U,208263 OR 208272,2599,1
208280,Statistical Methods,U,208263 OR 208264,2551,0
208329,Introduction to Regression Analysis,U,208321 OR 208323,2558,0
208340,Introduction to Statistical Data Processing,U,208263 OR 208272,2599,1
208383,Industrial Statistics,U,208263 OR 208272,2561,0
208384,Statistics for Industrial Management,U,208263 OR 208272,2561,0
208423,Statistical Decision Analysis,U,208322 or 208324,2563,1
208425,Time Series Analysis,U,208322 or 208324,2558,0
208444,Sampling Technique,U,208321 or 208323,2558,0
208446,Introduction to Experimental Design,U,208322 or 208324,2558,0
208446,Introduction to Experimental Design,U,208322 or 208324,2563,1
209374,Unit Operations of Industrial Chemistry Laboratory 1,U,209372 OR 258302,2599,1
209376,Unit Operations of Industrial Chemistry 3,U,209371 or 209375,2563,1
209442,Heterogeneous Catalysis,U,209370 or 209401,2563,1
209473,Unit Operations of Industrial Chemistry 3,U,209371 OR 258301,2599,1
209476,Chemical Plant Design,U,209371 OR 258301,2554,1
209476,Chemical Plant Design,U,209371 OR 258301,2599,1
209483,Polymer Process Technology,U,209382 OR 262381,2563,1
209486,Textile Technology,U,209382 OR 262381,2563,1
210201,Introduction to Materials Science,U,207104 or 207187,2558,0
210204,Phase Equilibria and Kinetics of Materials,U,207188 OR 207198,2558,0
210275,Materials Science Laboratory 1,U,207188 or 207198,2558,0
210355,Semiconductor Technology,U,207210 or 207205,2558,0
001295,English for Hotel and Tourism 1,U,001104 OR 001102,2599,1
210443,Fabrication Processes for Advanced Ceramics,U,210221 OR 210306,2599,1
210463,Joining of Materials,U,210303 OR 210383,2558,0
210482,Joining of Materials,U,210303 OR 210383,2552,0
210482,Joining of Materials,U,210303 OR 210383,2599,1
211311,Biochemistry 1,U,203204 OR 203206,2553,0
211440,Biochemical Technology of Lipid,U,211312 OR 211315,2558,0
214261,Animal Diversity,U,202102 OR 202112,2558,0
214313,Biology of Myriapoda,U,202102 or 202112,2563,1
214352,Animal Developmental Biology,U,214201 OR 214301,2558,0
214381,General Ethology,U,202102 OR 202112,2558,0
214411,Parasitology,U,214311 OR 214261,2561,0
214412,Malacology,U,214310 OR 214311,2563,1
214414,Economic Invertebrates,U,214310 OR 214311,2563,1
214462,Taxonomy of Mature Insects,U,214312 OR 357311,2563,1
215300,Intellectual Property and Microbiology Innovations,U,202111 OR 202108,2599,1
215311,Introduction to Actinomycetes,U,215200 OR 215201,2563,0
215371,Aquatic Microbiology,U,215201 OR 215200,2563,0
215381,Normal Microbial Flora of Man,U,215200 OR 215201,2558,0
215411,Biology of Mushrooms,U,215200 OR 215201,2563,0
215412,Biology of Yeasts,U,215200 OR 215201,2563,0
215481,Industrial Microbiology,U,215200 OR 215201,2563,0
218351,Diamond Grading,U,218321 OR 218343,2549,0
218352,Coloured Stones Grading,U,218321 OR 218343,2563,1
218372,Synthetic Imitated and Assembled Gems,U,218321 OR 218343,2563,1
218471,Gemstone Enhancements,U,218321 OR 218343,2563,1
218483,Gems and Jewelry Design,U,218321 OR 218343,2563,1
251211,Strength of Materials 1,U,254107 OR 259107,2550,0
251261,Hydraulics,U,251203 OR 259203,2550,0
251383,Surveying for Mining Engineering Students,U,251241 OR 251242,2599,1
251436,Transportation Engineering,U,251333 or 251431,2558,0
251439,Selected Topics in Transportation Engineering,U,251431 OR 251433,2552,0
251441,Elementary Photogrammetry and Remote Sensing,U,251241 OR 251281,2553,0
251461,Hydraulic Engineering,U,251362 OR 251363,2549,0
251466,Irrigation,U,251362 OR 251363,2549,0
251467,Drainage,U,251362 OR 251363,2549,0
010306,Communication Research,U,204101 OR 206100,2599,1
252282,Fundamentals of Electrical Engineering,U,207102 OR 207106,2555,0
252311,Electromagnetic Fields and Waves,U,207102 OR 207106,2555,0
252317,Signal Analysis,U,206363 OR 252215,2550,0
252317,Signal Analysis,U,206363 OR 252215,2554,0
252325,Power Generation Transmission and Distribution,U,252321 OR 252323,2555,0
252325,"Power Generation, Transmission and Distribution",U,252222 or 252321,2562,0
252327,Solar Electricity,U,252221 OR 252321,2555,0
252327,Solar Electricity,U,252321 or 252322,2599,1
252342,Principles of Communication Systems,U,252317 OR 261371,2554,0
252342,Principles of Communication Systems,U,252317 OR 261371,2556,0
252342,Principles of Communication Systems,U,252317 or 261371,2562,1
252401,Optical Communication,U,252311 OR 252314,2554,0
252412,Network Synthesis,U,252212 OR 252215,2550,0
252412,Network Synthesis,U,252212 OR 252215,2555,0
252413,Digital Signal Processing,U,252315 OR 252317,2555,0
252424,Advanced Electrical Machinery,U,252321 or 252322,2562,1
252428,High Voltage Engineering,U,252311 OR 252314,2554,0
252429,Electrical System Design,U,252321 OR 252323,2554,0
252429,Electrical System Design,U,252321 or 252322,2599,1
252435,Power Electronics,U,252212 OR 252215,2555,0
252440,Communication Engineering Laboratory,U,252314 OR 252342,2555,0
252441,Principles of Communications,U,252333 OR 261211,2554,0
252442,Radio Systems,U,252311 OR 252314,2554,0
252444,Microwave,U,252311 OR 252314,2554,0
252444,Microwave,U,252311 OR 252314,2550,0
252445,Television,U,252341 OR 252441,2599,1
252446,Information Theory,U,252341 OR 252441,2599,1
252493,Project,U,252390 OR 252490,2555,0
252493,Project in Electrical Engineering,U,252390 or 252490,2599,1
253301,Environmental Unit Operations,U,253213 OR 253302,2553,0
253301,Environmental Unit Operations,U,253213 OR 253302,2599,1
253312,Water Supply,U,253310 OR 253314,2553,0
253312,Water Supply,U,253310 OR 253314,2599,1
253407,Wastewater Engineering,U,253301 OR 253402,2537,0
253413,Wastewater Engineering,U,253301 or 253402,2540,0
253414,Wastewater Engineering Design,U,253316 OR 253413,2553,0
253414,Wastewater Engineering Design,U,253316 OR 253413,2562,0
001315,Translation for Communication Breakthrough,U,001212 OR 001311,2560,1
253420,Design of Anaerobic Wastewater Treatment Systems,U,253316 OR 253413,2553,0
253420,Design of Anaerobic Wastewater Treatment Systems,U,253316 OR 253413,2599,1
253421,Natural Wastewater Treatment Systems,U,253316 OR 253413,2553,0
253421,Natural Wastewater Treatment Systems,U,253316 OR 253413,2599,1
254107,Engineering Mechanics 1,U,206103 OR 206161,2547,0
254203,Engineering Mechanics 2,U,254107 OR 254202,2547,0
254211,Mechanics of Solids 1,U,254107 OR 254202,2553,0
254211,Mechanics of Solids 1,U,254107 OR 254202,2555,0
254211,Mechanics of solids 1,U,259107 or 254202,2599,1
254222,Mechanics of Machinery 1,U,254203 OR 254206,2553,0
254222,Mechanics of Machinery 1,U,254203 OR 254206,2555,1
254222,Mechanics of Machinery 1,U,259203 or 254206,2561,1
