courseno,title_long_en,degree_level,pre_en,year_end,open_status
462680,Pharmaceutical Care Clerkship in Ambulatory Care Patients 2,U,462570,2599.0,1
462691,Pharmaceutical Care Clerkship in Community Pharmacy 1,U,462570,2599.0,1
462692,Pharmaceutical Care Clerkship in Community Pharmacy 2,U,462570,2599.0,1
462693,Pharmaceutical Care Clerkship in Community,U,462570,2599.0,1
462694,Pharmaceutical Care Clerkship in Drug Information Service,U,462570,2599.0,1
462695,Pharmaceutical Care Clerkship in Therapeutic Drug Monitoring,U,462570,2599.0,1
462696,Pharmaceutical Care Clerkship in Aseptic Dispensary,U,462570,2599.0,1
020212,Reading and Writing in Burmese 2,U,020211,2599.0,1
463252,Pharmaceutical Dosage Form 2,U,463251,2599.0,1
463332,Organic Medicinal Chemistry 2,U,463331,2599.0,1
463353,Pharmaceutical Dosage Form 3,U,463251,2599.0,1
463354,Pharmaceutical Dosage Form 4,U,463252,2599.0,1
463402,Drugs from Natural Origin,U,463201,2599.0,1
463433,Organic Medicinal Chemistry 3,U,463331,2599.0,1
463503,Principles in Phytochemistry,U,463402,2599.0,1
463505,Thai Medicinal Plants,U,463402,2599.0,1
463507,Research and Development of Health Products,U,463353,2599.0,1
463512,Pharmaceutical Biotechnology 2,U,463311,2599.0,1
463543,Pharmaceutical Quality Assurance 3,U,463342,2599.0,1
463559,Formulation Development of Pharmaceuticals,U,463354,2599.0,1
463571,Quality Control for Food and Cosmetics,U,463342,2599.0,1
464401,Principles of Pharmaceutical Care,U,464312,2599.0,1
464414,Diseases and Pharmacotherapy 4,U,464413,2599.0,1
464441,Pharmacoepidemiology 1,U,464312,2599.0,1
464445,Pharmacy Public Health,U,464391,2599.0,1
020311,Reading and Writing in Burmese 3,U,020212,2599.0,1
464446,Pharmacy Management and Administration,U,464391,2599.0,1
464503,Skill Preparation for Pharmaceutical Care in Hospital,U,464414,2599.0,1
464506,Pharmaceutical Care Skills,U,464503,2599.0,1
020321,Contemporary Myanmar Literature,U,020221,2599.0,1
464507,Pharmaceutical Care in High Risk Patients,U,464413,2599.0,1
464509,Disease and Pharmacotherapy in Special Population,U,464413,2599.0,1
464541,Pharmacoepidemiology 2,U,464441,2599.0,1
464542,Pharmacoeconomics 2,U,464442,2599.0,1
464543,Pharmaceutical Care Integration in Community,U,464492,2599.0,1
464545,Advanced Statistics and Critical Appraisal in Pharmacy Research,U,464444,2599.0,1
464546,English Communication in Pharmacy,U,464401,2599.0,1
020322,Burmese Proverbs and Idioms,U,020212,2599.0,1
464549,Health Technology Assessment,U,464442,2599.0,1
464551,Computer and Information Technology in Pharmacy,U,464391,2599.0,1
464552,Qualitative Research in Pharmaceutical Care,U,464444,2599.0,1
464582,Seminar in Pharmacy Profession,U,464492,2599.0,1
020324,Myanmar Poetry,U,020221,2599.0,1
020333,Speaking and Listening in Burmese 3,U,020232,2599.0,1
501201,Basic Hematology,U,202184,2599.0,1
501202,Laboratory Practices in Basic Hematology,U,202184,2599.0,1
501312,Medical Microscopy,U,202185,2599.0,1
501313,Medical Microscopy,U,202185,2599.0,1
501314,Laboratory Practice in Medical Microscopy,U,202185,2599.0,1
020342,Thai Translation into Burmese,U,020212,2599.0,1
502303,Hematology 1,U,202185,2599.0,1
502304,Laboratory Practice in Hematology 1,U,202185,2599.0,1
502305,Hematology 2,U,502303,2599.0,1
502306,Laboratory Practice in Hematology II,U,502303,2599.0,1
502312,Medical Microscopy,U,202185,2599.0,1
020362,Myanmar and ASEAN,U,020261,2599.0,1
503452,Laboratory Services in Clinical Microscopy 2,U,503451,2599.0,1
020363,Myanmar Ethnicity,U,020261,2599.0,1
504401,Clinical Chemistry 3,U,504302,2599.0,1
504411,Clinical Laboratory Assessment of Nutritional Status and Counseling,U,504202,2599.0,1
505401,Laboratory Practice in Clinical Chemistry,U,504304,2599.0,1
505402,Laboratory Practice in Clinical Chemistry,U,504305,2599.0,1
020412,Reading and Writing in Burmese 4,U,020311,2599.0,1
020421,Masterpieces of Myanmar Literature,U,020221,2599.0,1
020422,Ancient Myanmar Inscriptions,U,020221,2599.0,1
020434,Speaking and Listening in Burmese 4,U,020333,2599.0,1
507401,Laboratory Practice in Clinical Immunology,U,506301,2599.0,1
507402,Laboratory Practice in Clinical Immunology,U,506303,2599.0,1
507452,Laboratory Services in Clinical Immunology 2,U,507451,2599.0,1
508203,General and Medical Microbiology,U,202184,2599.0,1
020464,Myanmar Society and Culture,U,020311,2599.0,1
508431,Clinical Microbiology,U,508332,2599.0,1
020471,Burmese for business and tourism,U,020232,2599.0,1
509401,Laboratory Practice in Clinical Microbiology,U,508304,2599.0,1
509402,Laboratory Practice in Clinical Microbiology,U,508304,2599.0,1
509452,Laboratory Services in Clinical Microbiology 2,U,509451,2599.0,1
510201,Human Genetics,U,202184,2599.0,1
510204,Clinical Laboratory Techniques 2,U,510203,2599.0,1
021102,Spanish 2,U,021101,2599.0,1
510411,Clinical Laboratory Assessment of Nutritional Status and Counselling,U,504202,2599.0,1
510412,Clinical Laboratory Analysis of Toxic Substances and Principle of Forensic Science Investigation,U,504304,2599.0,1
021203,Spanish 3,U,021102,2599.0,1
021204,Spanish 4,U,021203,2599.0,1
512304,Transfusion Science 2,U,512303,2599.0,1
512401,Laboratory Practice in Transfusion Science,U,512301,2599.0,1
512402,Laboratory Practice in Transfusion Science,U,512304,2599.0,1
513102,Principles of Occupational Therapy,U,513100,2599.0,1
513115,Principles of Occupational Therapy,U,513111,2599.0,1
513203,Introduction to Woodwork,U,513201,2599.0,1
513205,Mental Health Issues in Human Occupations,U,013103,2599.0,1
513206,Primary Structure of Textile,U,513201,2599.0,1
513211,Therapeutic Activities 2,U,513210,2599.0,1
513212,Kinesiology and Applications,U,301233,2599.0,1
513213,Development of Human Performance,U,013103,2599.0,1
513217,Impacts of Diseases and Health Conditions on Human Occupations,U,513114,2599.0,1
513220,Principles of Occupational Therapy,U,513100,2599.0,1
513223,Human Occupations and Occupational Therapy Media,U,513114,2599.0,1
513224,Clinical Evaluation in Occupational Therapy 1,U,513115,2599.0,1
513225,Clinical Evaluation in Occupational Therapy 2,U,513224,2599.0,1
513251,Human Occupations 2,U,513152,2599.0,1
513281,Occupational Therapy in Mental Health and Psychiatry 1,U,513115,2599.0,1
513283,Fundamental Occupational Therapy in Mental Health and Psychiatry,U,513115,2599.0,1
513311,Clinical and Professional Reasoning in Occupational Therapy,U,513340,2599.0,1
513316,"Splinting, bandaging and Plaster Work",U,301308,2599.0,1
513317,Kinesiology,U,301308,2599.0,1
513318,Applied Kinesiology,U,513317,2599.0,1
513327,Occupational Therapy in Communication Disorder,U,510301,2599.0,1
513363,Occupational Therapy Theory and Principles in Physical Dysfunction,U,513225,2599.0,1
513364,Occupational Therapy Intervention in Physical Dysfunction,U,513363,2599.0,1
513371,Pediatric Occupational Therapy 1,U,513225,2599.0,1
513373,Pediatric Occupational Therapy 2,U,513371,2599.0,1
513390,Occupational Therapy for the Elderly,U,513340,2599.0,1
513411,Occupational Therapy Administration and Ethics,U,513343,2599.0,1
513420,Occupational Therapy in Occupational Health and Ergonomics,U,513215,2599.0,1
513422,Occupational Therapy for the Elderly,U,513221,2599.0,1
513423,Occupational Therapy in Medical and Surgical Conditions,U,513323,2599.0,1
513429,Occupational Therapy for Persons with Communication Disorder,U,301234,2599.0,1
513432,Term Paper,U,513331,2599.0,1
513433,Occupational Therapy Seminar,U,513445,2599.0,1
513440,Clinical  Practice in Occupational Therapy II,U,513341,2599.0,1
513450,Occupational Therapy in Community Practice,U,513343,2599.0,1
513451,Occupational Therapy in Community Setting,U,513343,2599.0,1
513471,School Based Occupational Therapy,U,513373,2599.0,1
514206,Exercise Physiology for Physical Therapy,U,321232,2599.0,1
514210,Therapeutic Exercise 1,U,301221,2599.0,1
514213,Physical Agents 1,U,301234,2599.0,1
514214,Physical Agents 2,U,514213,2599.0,1
514220,Exercise Therapy 1,U,301233,2599.0,1
514242,Assessment of Muscle Strength and Range of Motion,U,301233,2599.0,1
514244,Basic Physical Examination in Physical Therapy,U,301208,2599.0,1
514304,Exercise Physiology for Physical Therapy,U,321232,2599.0,1
514310,Therapeutic Exercise 2,U,514210,2599.0,1
514313,Ambulation and Ambulatory Aids,U,301221,2599.0,1
514315,Appliances for the Disabled,U,301308,2599.0,1
514321,Therapeutic Exercise 2,U,514222,2599.0,1
514330,Clinical Practice 1,U,514230,2599.0,1
514341,Manipulative Therapy,U,301208,2599.0,1
514393,Musculoskeletal Physical Therapy I,U,301208,2599.0,1
514394,Musculoskeletal Physical Therapy II,U,514393,2599.0,1
514404,Physical Therapy for Ot Student,U,513410,2599.0,1
514410,Therapeutic Exercise 3,U,514310,2599.0,1
514412,Physical Therapy in Pediatrics Conditions,U,319423,2599.0,1
514423,Exercise Therapy 3,U,514323,2599.0,1
514431,Clinical Practice 3,U,514430,2599.0,1
001443,Introduction to Sociolinguistics,U,001230,2599.0,1
514466,Spa Therapy,U,301208,2599.0,1
514472,Clinical Research in Physical Therapy II,U,514471,2599.0,1
514474,Term Paper II,U,514473,2599.0,1
514483,Pediatric Physical Therapy II,U,514382,2599.0,1
514493,Musculoskeletal Physical Therapy III,U,514394,2599.0,1
515203,Medical Radiation Physics,U,207112,2599.0,1
515220,Radiographic Photography 1,U,515201,2599.0,1
515221,Radiographic Photography,U,515201,2599.0,1
515253,Instruments in Diagnostic Radiology 2,U,515252,2599.0,1
515254,Instrument in Diagnosis Radiology for Analog Type,U,515252,2599.0,1
515255,Instrument in Diagnosis Radiology for Digital Type,U,515252,2599.0,1
515304,Dosimetry,U,515203,2599.0,1
515305,Radiobiology for Radiologic Technology Students,U,515203,2599.0,1
515310,Topographic Anatomy,U,301233,2599.0,1
515321,Radiographic Photography 2,U,515220,2599.0,1
515323,Radiographic Photography 1,U,515203,2599.0,1
515332,Radiographic Technique 2,U,515331,2599.0,1
515333,Computed Tomography and Ultrasonography,U,515331,2599.0,1
515335,Special Radiographic Techniques,U,515334,2599.0,1
515353,Radiologic Instrumentation 2,U,515252,2599.0,1
515354,Radiologic Instrumentation 3,U,515353,2599.0,1
515360,Quality Control of Nuclear Medicine Instruments,U,515203,2599.0,1
515363,Nuclear Medicine Instrumentation and Quality Control,U,515204,2599.0,1
515371,Teleradiotherapy,U,515370,2599.0,1
515373,Radiotherapy Technique,U,515204,2599.0,1
515425,Radiographic Photography 2,U,515323,2599.0,1
515439,Radiographic Anatomy 2,U,515438,2599.0,1
515463,Practice in Nuclear Medicine,U,515362,2599.0,1
515465,Techniques in Nuclear Medicine 2,U,515364,2599.0,1
515472,Brachytherapy,U,515370,2599.0,1
515476,Practice in Radiotherapy,U,515474,2599.0,1
515490,Research Methodology in Radiologic Technology,U,208263,2599.0,1
550102,nan,U,207100,2599.0,1
550201,Principles and Management for the Patients and the Disabled I,U,207100,2599.0,1
550202,Principles and Management for the Patients and the Disabled II,U,550201,2599.0,1
550204,Ability Assessment of the Handicapped,U,550203,2599.0,1
550211,Management and Rehabilitation in Movement Disorders,U,550101,2599.0,1
550213,Management and Rehabilitation in Psychiatric Disorders,U,013103,2599.0,1
550214,Management and Rehabilitation in Geriatrics and Obstetrics,U,550203,2599.0,1
550221,Rehabilitation in Community I,U,006103,2599.0,1
550222,Rehabilitation in Community II,U,550221,2599.0,1
555312,Pediatric Nursing 2,U,555311,2599.0,1
555392,Pediatric Nursing Practice 2,U,555391,2599.0,1
556412,Psychiatric Nursing,U,562211,2599.0,1
001446,"Meaning, Concepts, and Contexts",U,001330,2599.0,1
601251,Food Sanitation,U,215201,2599.0,1
601302,Food Processing and Preservation 2,U,601202,2599.0,1
601421,Lipid Technology,U,601361,2599.0,1
601423,Fruit and Vegetable Technology,U,601344,2599.0,1
601425,Beverages,U,601344,2599.0,1
601426,Fishery Product Technology,U,601344,2599.0,1
601427,Legume Technology,U,601344,2599.0,1
601447,Food Plant Layout Planning and Evaluation,U,601344,2599.0,1
601461,Proteins in Foods,U,601361,2599.0,1
601465,Dairy Chemistry,U,601361,2599.0,1
001447,Selected Topics in Linguistics,U,001330,2599.0,1
602421,Plant Sanitation,U,602321,2599.0,1
602451,Up Stream Process,U,602313,2599.0,1
602452,Down Stream Processes,U,602313,2599.0,1
603331,Packaging Systems and Testings,U,603321,2599.0,1
603341,Dynamics of Packaging,U,603321,2599.0,1
603351,Computer for Packaging Design 2,U,603251,2599.0,1
603422,Adhesives in Packaging,U,603321,2599.0,1
603441,Packaging Machinery,U,603341,2599.0,1
603452,Packaging Design and Development,U,603451,2599.0,1
604312,Food Process Engineering 1,U,604311,2599.0,1
604412,Food Process Engineering 3,U,604411,2599.0,1
604421,Hygienic Design and Operation of Food Plant,U,602120,2599.0,1
026102,Korean 2,U,026101,2599.0,1
604444,Sensors and Sensing Technology in Agro Industry,U,203226,2599.0,1
605202,Agro Industrial Product Profile,U,605201,2599.0,1
605312,Computer for Agro Industry,U,208263,2599.0,1
605313,Experimental Design in Product Development,U,208263,2599.0,1
605321,Agro-Industrial Process Technology,U,605201,2599.0,1
605331,Sensory Evaluation of Agro-Industrial Products,U,605301,2599.0,1
605411,Agro Industrial Product Design,U,605302,2599.0,1
605412,Agro-Industrial Product Design 1,U,605301,2599.0,1
605431,Quality Analysis and Design in Product Development,U,605321,2599.0,1
605432,Quality Planning in Product Development,U,605321,2599.0,1
605443,Agro Industrial Management and Marketing,U,605201,2599.0,1
605445,Agro-Industrial Management,U,605302,2599.0,1
605451,Wood Product Development Technology,U,605302,2599.0,1
605452,Textile Product Development Technology,U,605302,2599.0,1
605453,Rubber Product Development Technology,U,605302,2599.0,1
605454,Agro-Industrial Waste Product Development Technology,U,605302,2599.0,1
605455,Leather Product Development Technology,U,605302,2599.0,1
605456,Starch Technology,U,605321,2599.0,1
605457,Selected Topics in Non-Food Product Development Technology 1,U,605321,2599.0,1
605458,Selected Topics in Non-Food Product Development Technology 2,U,605321,2599.0,1
605459,Selected Topics in Non-Food Product Development Technology 3,U,605321,2599.0,1
605476,Shelf Life Evaluation of Food Products,U,605302,2599.0,1
605477,Selected Topics in Food Product Development Technology 1,U,605321,2599.0,1
605478,Selected Topics in Food Product Development Technology 2,U,605302,2599.0,1
605479,Selected Topics in Food Product Development Technology 3,U,605321,2599.0,1
605499,Research Project 2,U,605498,2599.0,1
606231,Marine Product Microbiology,U,602120,2599.0,1
606242,Packaging for Marine Products,U,203206,2599.0,1
606261,Marine Chemistry 1,U,203206,2599.0,1
606262,Marine Chemistry 2,U,606261,2599.0,1
606351,Quality Control and Assurance in Marine Product Processing,U,605314,2599.0,1
606352,Quality Analysis in Marine Products,U,606351,2599.0,1
606361,Marine Chemistry 3,U,606262,2599.0,1
651201,Body Structure and Function 1,U,651108,2599.0,1
651211,Body Structure and Function 1,U,651109,2599.0,1
651212,Body Structure and Function 2,U,651109,2599.0,1
651311,Body Structure and Function 3,U,651109,2599.0,1
651532,Diseases of Horses,U,651423,2599.0,1
651534,Diseases of Poultry,U,651423,2599.0,1
651535,Diseases of Ruminants,U,651423,2599.0,1
651536,Diseases of Swine,U,651423,2599.0,1
651645,Zoo and Aquatic Animal Practice-Clerkship,U,651423,2599.0,1
701104,Elementary Accounting 2,U,701100,2599.0,1
701203,Intermediate Accounting 1,U,701100,2599.0,1
701204,Intermediate Accounting 2,U,701203,2599.0,1
701205,Intermediate Accounting 1,U,701104,2599.0,1
701206,Intermediate Accounting 2,U,701205,2599.0,1
701215,Principles of Information System for Accounting,U,703109,2599.0,1
701291,Managerial Accounting,U,701201,2599.0,1
701296,Management Accounting for Local Government,U,701104,2599.0,1
701310,Corporate Governance and Accounting Professional Ethics,U,701321,2599.0,1
701311,Cost Accounting I,U,701201,2599.0,1
701312,nan,U,701311,2599.0,1
701351,Government Sector Accounting,U,701321,2599.0,1
701405,Advanced Accounting 1,U,701204,2599.0,1
701406,Advanced Accounting 2,U,701204,2599.0,1
701407,Advanced Accounting 1,U,701206,2599.0,1
701408,Advanced Accounting 2,U,701206,2599.0,1
701409,Financial Report and Analysis,U,701408,2599.0,1
701423,Internal Control and Internal Auditing,U,701321,2599.0,1
701424,Internal Audit Problems,U,701423,2599.0,1
701441,Budget and Budgetary Control,U,701302,2599.0,1
701447,Accounting System,U,701301,2599.0,1
702312,Business Finance 2,U,702211,2599.0,1
702316,Investment Analysis,U,702312,2599.0,1
702318,Bond Security Investment,U,702312,2599.0,1
702319,Working Capital Management,U,702211,2599.0,1
702321,Financial Derivative Markets,U,702312,2599.0,1
702324,Mutual Funds and Pension Funds,U,702211,2599.0,1
702331,Financial System,U,702211,2599.0,1
702351,Credit Management,U,702211,2599.0,1
702411,Risk Management,U,702321,2599.0,1
702415,Financial Institutions,U,702211,2599.0,1
702417,Insurance 2,U,702317,2599.0,1
702431,International Business Finance 1,U,702312,2599.0,1
702432,International Business Finance 2,U,702431,2599.0,1
702454,Commercial Bank Management,U,702312,2599.0,1
050102,Fundamental English 2,U,050101,2599.0,1
703204,Business Ethics,U,703202,2599.0,1
703301,Business Ethics,U,703103,2599.0,1
703308,Business Organizational Behavior,U,703202,2599.0,1
703321,Effective Business Writing,U,050102,2599.0,1
703344,Production Management,U,703103,2599.0,1
703402,Business Organization,U,703202,2599.0,1
703406,Office Management,U,703202,2599.0,1
703411,Managing Intelligent Office,U,703202,2599.0,1
703413,Business Intelligence System,U,703311,2599.0,1
703431,Human Resource Development in Business,U,703331,2599.0,1
703434,Human Relations in Business,U,703331,2599.0,1
703435,Business Leadership,U,703202,2599.0,1
703436,Industrial Relations,U,703231,2599.0,1
703442,Business Process Management,U,703244,2599.0,1
705311,Buyer Behavior,U,705211,2599.0,1
705321,Marketing Principles,U,703103,2599.0,1
705323,Retail Management,U,705321,2599.0,1
705324,Advertising and Sales Promotion,U,705211,2599.0,1
705327,Sale Management and Salemanship,U,705321,2599.0,1
705328,Product Strategy,U,705211,2599.0,1
705329,Pricing Strategy,U,705211,2599.0,1
705331,Marketing Channels of Distribution,U,705211,2599.0,1
705333,Retail Management,U,705211,2599.0,1
705342,Marketing Information System,U,705211,2599.0,1
705421,Product and Pricing,U,705321,2599.0,1
705422,Services Marketing,U,705321,2599.0,1
705424,nan,U,705321,2599.0,1
705426,Intrernational Marketing,U,705321,2599.0,1
705427,Case Problems in Marketing,U,705321,2599.0,1
705431,Sales Management and Salesmanship,U,705211,2599.0,1
705434,Sales Promotion and Public Relations,U,705211,2599.0,1
705435,Direct Marketing,U,705211,2599.0,1
705437,Sales Promotion,U,705211,2599.0,1
705438,Marketing Public Relations,U,705211,2599.0,1
705439,Business Exhibition and Trade Fair,U,705211,2599.0,1
705445,Industrial Marketing,U,705211,2599.0,1
705446,Tourism Marketing,U,705211,2599.0,1
705447,Hospitality Service Marketing,U,705211,2599.0,1
705461,Retail Management,U,705211,2599.0,1
705462,Supply Chain Management and Logistics,U,705331,2599.0,1
705491,Case Problems in Marketing,U,705211,2599.0,1
751102,Principles of Economics 2,U,751101,2599.0,1
751302,Microeconomic Theory 2,U,751301,2599.0,1
751303,Public Finance,U,751301,2599.0,1
751306,Econometrics 2,U,751305,2599.0,1
751309,Macroeconomic Theory 2,U,751308,2599.0,1
751310,Introduction to Time Series Econometric,U,208272,2599.0,1
751320,International Business Economics,U,751308,2599.0,1
751322,International Political Economy,U,751202,2599.0,1
751403,Econometrics 2,U,751305,2599.0,1
751411,The Economics of European Economic Integration,U,751401,2599.0,1
751413,Introduction to Input-Output Analysis,U,751209,2599.0,1
751414,Introduction to Applied Econometrics,U,751410,2599.0,1
751416,Mathematical Economics,U,751209,2599.0,1
751418,Business Cycle Theory,U,751308,2599.0,1
751420,International Finance,U,751401,2599.0,1
751424,Economic Development of Developing Countries,U,751308,2599.0,1
751427,Economic Planning,U,751309,2599.0,1
751429,Comparative Economic System,U,751202,2599.0,1
751434,Commercial Banking,U,751330,2599.0,1
751442,Regional Economics,U,751302,2599.0,1
751444,Urban Economics,U,751302,2599.0,1
751445,Natural Resource Allocation and Policy,U,751302,2599.0,1
801102,Architectural Drawing,U,801101,2599.0,1
801112,Introduction to Architechtural Design Studio,U,801111,2599.0,1
801205,History of Medieval and Pre Modern Architecture,U,801104,2599.0,1
801214,Architectural Design Studio 1,U,801112,2599.0,1
801215,Architectural Design Studio 2,U,801214,2599.0,1
801221,Basic Structure,U,801102,2599.0,1
801222,Applied Structure,U,801221,2599.0,1
801232,Intermediate Architectural Structure,U,801231,2599.0,1
801236,Architectural Structure 2,U,801235,2599.0,1
801313,Advanced Design Studio,U,801212,2599.0,1
801314,Design Integration Studio,U,801313,2599.0,1
801317,Architectural Design Studio 3,U,801215,2599.0,1
801318,Architectural Design Studio 4,U,801317,2599.0,1
801321,"History, Theory and Philosophy of Architecture",U,801121,2599.0,1
801332,Advanced Architectural Structure,U,801232,2599.0,1
801336,Architectural Structure 3,U,801236,2599.0,1
801381,Architectural Construction Internship,U,801331,2599.0,1
801412,Theory and Philosophy of Post Modern Architecture,U,801311,2599.0,1
801413,Architecture Design Studio 5,U,801318,2599.0,1
801417,Basic Interior Architecture,U,801102,2599.0,1
801418,Applied Interior Design,U,801417,2599.0,1
801419,Basic Urban and City Planning: an Architectural Perspective,U,801102,2599.0,1
801431,Applied Lanna Architecture,U,801103,2599.0,1
801432,Lanna Architecture Design Studio,U,801103,2599.0,1
801441,Computer Aided Architectural Design Theory and Practice,U,204105,2599.0,1
801442,Computer Aided Architectural Design Studio,U,204105,2599.0,1
801494,Independent Study in Architecture,U,801318,2599.0,1
801519,Tropical Architecture,U,801102,2599.0,1
801528,Environmental Conservation,U,801326,2599.0,1
802200,Theory and Technology of Site Planning,U,802241,2599.0,1
802212,"Theory, Philosophy and Applied Vernacular Landscape Design Studio",U,802211,2599.0,1
802221,Vernacular Plants with Lanna Culture,U,802213,2599.0,1
802232,Applied Vernacular Landscape Architecture Materials and Construction,U,802231,2599.0,1
802313,"Theory, Philosophy and Landscape Design Studio in Public Project",U,802212,2599.0,1
802314,"Theory, Philosophy and Landscape Design Studio for Environmental Management",U,802313,2599.0,1
802332,Landscape Architecture Materials and Construction for Environmental Management,U,802331,2599.0,1
802415,"Theory, Philosophy and Urban Landscape Design Studio",U,802314,2599.0,1
802597,Pre-Thesis,U,802415,2599.0,1
802599,Thesis,U,802597,2599.0,1
803301,Architectural Modeling,U,803300,2599.0,1
803360,Characteristics of Vernacular Architecture in South East Asia,U,803260,2599.0,1
803361,Basic Understanding of Cultural Landscape in Vernacular Architecture,U,803360,2599.0,1
851207,Concepts and Theories of Communication,U,851105,2599.0,1
851302,Media Management,U,851105,2599.0,1
851313,Radio and Television Script Writing,U,851202,2599.0,1
851341,Advanced Reporting,U,851104,2599.0,1
851350,Writing for Public Relations and Advertising,U,851204,2599.0,1
851351,Strategic Design and Use of Media for Public Relations and Advertising,U,851350,2599.0,1
851372,Writing for Online Media,U,851202,2599.0,1
851420,Radio Program Production,U,851313,2599.0,1
851446,Magazine Production,U,851445,2599.0,1
851449,Newspaper Production,U,851443,2599.0,1
851450,Research for Public Relations and Advertising,U,851204,2599.0,1
851470,New Media Production,U,851372,2599.0,1
851471,Advanced New Media Production,U,851470,2599.0,1
052310,Analysis of Mathematics at Elementary Education Level,U,052201,2599.0,1
052331,Analysis of Science at Elementary Education Level,U,052201,2599.0,1
951104,Sketch Drawing 2,U,951103,2599.0,1
951125,Computer and Programming for Animation and Game 2,U,951124,2599.0,1
951201,Computer Graphics Programming,U,953101,2599.0,1
951212,Three Dimensional Modeling and Animation Design 2,U,951211,2599.0,1
951214,Two Dimensional Modeling and Animation and Game Design 2,U,951111,2599.0,1
951215,Storyboarding,U,951106,2599.0,1
951302,Physics in Game Development,U,207187,2599.0,1
951313,Acting for Animation,U,951102,2599.0,1
951323,Game Programming 2,U,951321,2599.0,1
951324,Artificial Intelligence for Game Development,U,951202,2599.0,1
951326,Interactive Applications,U,951124,2599.0,1
951346,Digital Movie for Entertainment,U,951102,2599.0,1
951348,Comics Design Process,U,951103,2599.0,1
951356,Digital Movie for Commerce,U,951216,2599.0,1
951489,Cooperative Education for Animation and Game,U,951499,2599.0,1
953213,Operating Systems and Technologies,U,953211,2599.0,1
001473,Literary Criticism in English,U,001355,2599.0,1
953301,Enterprise Web-Application Development,U,953231,2599.0,1
953421,Software Engineering Approach to Human Computer Interaction,U,953202,2599.0,1
953441,E-Business Strategy and Architecture,U,953202,2599.0,1
953442,Collaborative E-Business,U,953202,2599.0,1
953443,Security in E-Business,U,953202,2599.0,1
953451,Multimedia System Engineering,U,953202,2599.0,1
953461,Corporate Network Planning and Management,U,953361,2599.0,1
953462,Computer Network and Security,U,953361,2599.0,1
953481,Introduction to Information Retrieval,U,953201,2599.0,1
052352,"Analysis of Social Studies, Religion and Culture at Elementary Education Level",U,052201,2599.0,1
954241,Computer Programming,U,954141,2599.0,1
954246,Advanced Computer Programming for Modern Management,U,954142,2599.0,1
052353,Analysis of English at Elementary Education Level,U,052201,2599.0,1
052355,Analysis of Arts at Elementary Education Level,U,052201,2599.0,1
954371,Analysis and Design in Production Planning Module,U,954310,2599.0,1
954372,Analysis and Design in Financial Tracking Module,U,954310,2599.0,1
954375,Analysis and Design in Enterprise Asset and Customer Service,U,954310,2599.0,1
052357,Analysis of Occupations and Technology at Elementary Education Level,U,052201,2599.0,1
954460,Introduction to Manufacturing Information System,U,954141,2599.0,1
954470,Erp System Administration and Security,U,954310,2599.0,1
954481,Co-Operative Education 1,U,954380,2599.0,1
954482,Co-Operative Education 2,U,954481,2599.0,1
804311,Creative Design in Architecture Studio 3,U,804212,2599.0,1
804112,Fundamental Design in Architecture Studio 2,U,804111,2599.0,1
804202,Theory in Digital Communication and Creative Computer Aided Design,U,804201,2599.0,1
804211,Creative Design in Architecture Studio 1,U,804112,2599.0,1
804212,Creative Design in Architecture Studio 2,U,804211,2599.0,1
804232,Materials and Construction 2,U,804231,2599.0,1
804312,Creative Design in Architecture Studio 4,U,804311,2599.0,1
804322,Theory and Philosophy of Contemporary Thai Arts and Architecture,U,804321,2599.0,1
804331,Applied Building and Energy System,U,804233,2599.0,1
804332,Architectural Structure 2,U,804234,2599.0,1
804333,Advanced Architectural Structure,U,804332,2599.0,1
804411,Selected Topics in Architectural Design Studio,U,804312,2599.0,1
052401,Development of Teaching and Learning Thai Language,U,052301,2599.0,1
052402,"Development of Teaching and Learning Social Studies, Religion, and Culture",U,052303,2599.0,1
052404,Development of Teaching and Learning Mathematics,U,052304,2599.0,1
052406,Development of Teaching and Learning of Arts,U,052306,2599.0,1
052407,Development of Teaching and Learning of Work Careers and Technology,U,052309,2599.0,1
052408,Development of Teaching and Learning of Health and Physical Education,U,052312,2599.0,1
751409,Research Exercise in Current Economics Issues,U,751408,2599.0,1
252405,Mobile Communication,U,252342,2599.0,1
252406,Broadband Communication,U,252342,2599.0,1
168313,"Feminism, Gender and Politics",U,168101,2599.0,1
168335,"Feminism, Gender and Religions",U,168101,2599.0,1
168410,Women’s Human Rights and Diverse Gender Rights,U,168101,2599.0,1
112312,Internet as Arts,U,112201,2599.0,1
605492,Research Project 2,U,605491,2599.0,1
605497,Seminar in Product Development Technology 2,U,605496,2599.0,1
801599,Thesis,U,801591,2599.0,1
702441,Financial Analysis,U,702312,2599.0,1
052425,Development of Teaching and Learning Science,U,052305,2599.0,1
204113,Principles of Computing,U,204111,2599.0,1
851241,In-Depth News Reporting,U,851104,2599.0,1
851242,Creative Feature Writing,U,851104,2599.0,1
851243,Script Writing for Journalism,U,851202,2599.0,1
851346,News and Current Affairs Analysis,U,851104,2599.0,1
851373,Peace Journalism,U,851104,2599.0,1
851374,Introduction to Political Communication,U,127101,2599.0,1
851376,Communication with Sound and Music,U,851105,2599.0,1
851448,Journalism Production Project,U,851349,2599.0,1
203424,Advanced Physical Chemistry 2,U,203222,2599.0,1
