courseno,title_long_en,degree_level,pre_en,year_end,open_status
801402,Architectural Building Information Modeling,U,third year standing,2599.0,1
801372,Site Planning for Architecture,U,third year standing,2599.0,1
801363,Theory and Philosophy in Lanna Architecture,U,third year standing,2599.0,1
801338,Tropical Wisdom in Architecture,U,third year standing,2599.0,1
801337,Tropical Building Integration,U,Third year standing,2599.0,1
801414,Selected Topics in Architectural Design,U,third year standing,2599.0,1
957491,Selected Topic in Visual Effects,U,third year standing,2599.0,1
154311,Geographic Thought,U,third year standing,2599.0,1
252456,Fundamental Mechatronics for Electrical Engineering,U,third year standing,2599.0,1
110363,Internship Program in Creative Design,U,third year standing,2599.0,1
107498,Seminar in Printmaking,U,third year standing,2599.0,1
106328,Learning from Professional 3D Artists,U,third year standing,2599.0,1
101490,Art Criticism,U,third year standing,2599.0,1
101400,Art Philosophy,U,third year standing,2599.0,1
100313,Innovation and Information Technology in Education,U,third year standing,2599.0,1
601496,Work Training,U,third year standing,2599.0,1
1112,Oral Communication 2,U,001111; ENGL.Majors,2599.0,1
428591,Multidisciplinary Treatment Planning 1,U,fifth year standing,2599.0,1
428692,Multidisciplinary Treatment Planning 2,U,sixth year standing,2599.0,1
352301,Leadership in Agricultural Extension,U,third year standing,2599.0,1
352314,Information Technology Management for Agricultural Extension,U,third year standing,2599.0,1
352323,Community Development and Agricultural Development,U,third year standing,2599.0,1
352332,Diffusion of Agricultural Innovations,U,third year standing,2599.0,1
352413,Planning and Management of Training in Agricultural Extension,U,third year standing,2599.0,1
352316,Principle of Agricultural Extension Research,U,third year standing,2599.0,1
951452,Portfolio and Presentation,U,third year standing,2599.0,1
253332,Air Pollution and Meteorology,U,third year standing,2599.0,1
406692,Operative Dentistry: The Science and Art of Tooth Bleaching,U,sixth year standing,2599.0,1
424582,Hospital Dentistry and Basic Anesthesiology,U,fifth year standing,2599.0,1
175335,Dynamism of Highland Ethnic Communities,U,third year standing,2599.0,1
61320,Individual Study in Visual Arts,U,third year standing,2599.0,1
100317,Microteaching Skills Practice,U,third year standing,2599.0,1
105598,Seminar in Painting,U,fifth year standing,2599.0,1
62402,Administration and Management of Early Childhood Education Institutions,U,third year standing,2599.0,1
954381,Preparation for Work Integrated Learning,U,third year standing,2599.0,1
558441,Nursing Leadership and Administration,U,third year standing,2599.0,1
421697,Maxillofacial Prosthodontic for Dental Students,U,sixth year standing,2599.0,1
466581,Pharmacy Professional Seminar,U,fifth year standing,2599.0,1
465538,Health Informatics,U,fifth year standing,2599.0,1
802383,Independent Study,U,third year standing,2599.0,1
953494,Selected Topics in Software Engineering 1,U,third year standing,2599.0,1
953495,Selected Topics in Software Engineering 2,U,third year standing,2599.0,1
361497,Seminar 1,U,third year standing,2599.0,1
154419,Practicum in Geography,U,third year standing,2599.0,1
206453,Computational Optimization,U,third year standing,2599.0,1
271302,Robotic Design Essentials,U,third year standing,2599.0,1
271391,Robotics Engineering Project 1,U,third year standing,2599.0,1
271400,Training in Robotic Engineering,U,third year standing,2599.0,1
213311,"Introduction to Environmental Standards, Law and Regulations",U,third year standing,2599.0,1
803300,Imaginary in Architectural Photography,U,third year standing,2599.0,1
803371,Local wisdom in Community Architecture,U,third year standing,2599.0,1
803401,Design of Architectural Model by Computer,U,third year standing,2599.0,1
803431,Design of Indoor Environmental Quality,U,third year standing,2599.0,1
803471,Individual Study of Cultural Environment Design in Urban and Community,U,third year standing,2599.0,1
804383,Theory in Architecture Professional Practice,U,third year standing,2599.0,1
59405,Educational Information and Communication Technology,U,Third year standing,2599.0,1
206300,Mathematics of Finance and Insurance,U,third year standing,2599.0,1
206390,Seminar in Mathematics,U,third year standing,2599.0,1
206476,Game theory,U,third year standing,2599.0,1
204306,Ethics for Computer Professionals,U,third year standing,2599.0,1
202496,Job Training in Biology,U,third year standing,2599.0,1
205485,Geologic Information Systems,U,third year standing,2599.0,1
954490,Informatics Research Methodology,U,third year standing,2599.0,1
954498,Informatics Research Methodology,U,third year standing,2599.0,1
215495,Selected Topics in Microbiology 1,U,third year standing,2599.0,1
215496,Selected Topics in Microbiology 2,U,third year standing,2599.0,1
215497,Selected Topics in Microbiology 3,U,third year standing,2599.0,1
255442,Data Mining in Industry,U,third year standing,2599.0,1
62460,Administrative Information Data Analysis in Administration in Early Childhood Institution,U,THIRD YEAR STANDING,2599.0,1
62470,Qualitative Research for Early Childhood Education,U,THIRD YEAR STANDING,2599.0,1
66411,Learner Centered English Language Learning,U,third year standing,2599.0,1
66412,Construction of Learning Units for English Lessons,U,third year standing,2599.0,1
66413,Online English Teaching and Learning,U,third year standing,2599.0,1
66415,The Teaching of English Reading,U,third year standing,2599.0,1
71423,Peace Education,U,third year standing,2599.0,1
71424,Legal Dimension of Thai Education,U,third year standing,2599.0,1
79480,School Shop Administration and Management,U,third year standing,2599.0,1
100300,Instructional Media,U,third year standing,2599.0,1
101300,Fundamental Art Conservation,U,THIRD YEAR STANDING,2599.0,1
101405,Art Research Methodology,U,THIRD YEAR STANDING,2599.0,1
101406,Research Methodology of Visual Art,U,THIRD YEAR STANDING,2599.0,1
110362,Internship Program,U,third year standing,2599.0,1
153419,Field Work in Geoinformatics,U,THIRD YEAR STANDING,2599.0,1
153498,Cooperative Education,U,THIRD YEAR STANDING,2599.0,1
175301,Research Methodology,U,third year standing,2599.0,1
175333,Cultural Rights,U,third year standing,2599.0,1
175415,Contemporary Topics in Asean,U,third year standing,2599.0,1
177406,Basic Legal Research Methodology,U,THIRD YEAR STANDING,2599.0,1
177411,Seminar on Civil Law,U,THIRD YEAR STANDING,2599.0,1
177429,Competition Law,U,THIRD YEAR STANDING,2599.0,1
177430,Counsel Practice,U,THIRD YEAR STANDING,2599.0,1
177481,Seminar on Criminal Law,U,THIRD YEAR STANDING,2599.0,1
179401,Legal Internship,U,THIRD YEAR STANDING,2599.0,1
202181,Comparative Zoology 1,U,High school biology,2599.0,1
206399,Seminar in Advanced Mathematics,U,THIRD YEAR STANDING,2599.0,1
206497,Research in Mathematics 1,U,THIRD YEAR STANDING,2599.0,1
251400,Training in Civil Engineering,U,DEPARTMENT APPROVAL,2599.0,1
255337,Safety Engineering,U,third year standing,2599.0,1
255400,Industrial Engineering Training,U,third year standing,2599.0,1
255454,Manufacturing Automation System,U,third year standing,2599.0,1
260400,Training in Agricultural Engineering,U,DEPARTMENT APPROVAL,2599.0,1
515725,Image Reconstruction Techniques for Magnetic Resonance Imaging,G,Department consent,2599.0,1
261897,Thesis,G,APPROVED PROPOSAL,2599.0,1
263897,Ph.D. Thesis,G,APPROVED PROPOSAL,2599.0,1
12789,Thesis,G,Approved proposal,2599.0,1
266799,Thesis,G,APPROVED PROPOSAL,2599.0,1
266898,Thesis,G,APPROVED PROPOSAL,2599.0,1
266899,Thesis,G,APPROVED PROPOSAL,2599.0,1
269340,Data Centric Application Development,U,261342 and 261343,2599.0,1
303233,Biochemistry for Medical Technology Students,U,203152 AND 203158,2599.0,1
303331,Biochemistry for Associated Medical Science Students (B.Sc.),U,202185 AND 203222,2599.0,1
303898,Ph.D. Dissertation,G,APPROVED PROPOSAL,2599.0,1
309798,Independent Study,G,Approved proposal,2599.0,1
310798,Independent Study,G,APPROVED PROPOSAL,2599.0,1
314798,Independent Study,G,APPROVED PROPOSAL,2599.0,1
13410,Psychotherapy,U,013305 AND 013302,2599.0,1
315798,Independent Study,G,APPROVED PROPOSAL,2599.0,1
13422,Personality and Behavior Assessment in Clinical Psychology,U,013208 AND 013305,2599.0,1
318799,nan,G,APPROVED PROPOSAL,2599.0,1
319798,Independent Study,G,APPROVED PROPOSAL,2599.0,1
320351,Pharmacology for Dental Students,U,303252 AND 321251,2599.0,1
320798,Thesis,G,Approved proposal,2599.0,1
13443,Clinical Psychology Practicum,U,013410 AND 013428,2599.0,1
321704,Advanced Human Physiology,G,321701 AND 321702,2599.0,1
13445,Industrial and Organizational Psychology Practicum,U,013431 AND 013432,2599.0,1
321799,Thesis,G,APPROVED PROPOSAL,2599.0,1
321897,Thesis,G,APPROVED PROPOSAL,2599.0,1
321898,Thesis,G,APPROVED PROPOSAL,2599.0,1
321899,Thesis,G,APPROVED PROPOSAL,2599.0,1
13453,Clinical Psychology Seminar,U,013410 AND 013428,2599.0,1
13454,Psychological Concepts Integration,U,013309 AND 013325,2599.0,1
13455,Industrial and Organization Psychology Seminar,U,013404 AND 013432,2599.0,1
13463,Clinical Psychology Seminar,U,013410 AND 013428,2599.0,1
322898,Thesis,G,APPROVED PROPOSAL,2599.0,1
322899,Thesis,G,APPROVED PROPOSAL,2599.0,1
323798,Independent Study,G,APPROVED PROPOSAL,2599.0,1
324713,Practice in Radiation Therapy,G,324710 AND 324711,2599.0,1
1391,English for Survey and Presentation in Tourism Industry,U,001292 AND 001293,2599.0,1
13777,Directed Research,G,013704 AND 013705,2599.0,1
333110,nan,U,333101 AND 333103,2599.0,1
334805,Practice in Major Biological Characteristics Identification of Bones 2,G,334803 and 334804,2599.0,1
334806,Practice in Major Biological Characteristics Identification of Human Bones 3,G,334803 and 334805,2599.0,1
14399,Thai Language and Literature Research Methodology,U,014310 AND 014371,2599.0,1
359798,Independent Study,G,APPROVED PROPOSAL,2599.0,1
359799,Thesis,G,APPROVED PROPOSAL,2599.0,1
360411,Bacterial Plant Diseases,U,215205 and 215206,2599.0,1
360460,Molecular Plant-Pathogen Interactions,U,215205 and 215206,2599.0,1
361210,Introduction to Soil Science and Natural Resources Management,U,203111 AND 203115,2599.0,1
361212,Introduction to Soil Science,U,203104 AND 203108,2599.0,1
361896,Ph.D Thesis,G,APPROVED PROPOSAL,2599.0,1
17202,Composition,U,017101 AND 017102,2599.0,1
401281,Basic Periodontology,U,411281 AND 411291,2599.0,1
401873,Current Literature in Periodontics 1,G,401871 AND 401872,2599.0,1
401874,Current Literature in Periodontics 2,G,401871 AND 401872,2599.0,1
403691,Implant Radiology,U,403401 and 403502,2599.0,1
406282,Basic Operative Dentistry 1,U,409281 and 409292,2599.0,1
415799,Thesis,G,APPROVED PROPOSAL,2599.0,1
423382,Occlusion,U,409281 AND 409292,2599.0,1
427789,Independent Study,G,APPROVED PROPOSAL,2599.0,1
428391,Basic Practice for Dentist,U,409281 AND 409292,2599.0,1
451303,Principles of Diseases 1,U,303242 AND 321241,2599.0,1
451304,Principles of Diseases 2,U,320342 AND 451303,2599.0,1
451311,Biopharmaceutics and Pharmacokinetics,U,303242 AND 321241,2599.0,1
451421,Pharmaco Therapeutics 1,U,320343 AND 451304,2599.0,1
451541,Introduction to Clinical Pharmacy,U,320443 AND 451411,2599.0,1
451544,Drug Therapy for High Risk Patients,U,451421 AND 451433,2599.0,1
451552,Applied Pharmacokinetics and Therapeutic Drug Monitoring,U,451411 AND 451421,2599.0,1
451799,nan,G,APPROVED PROPOSAL,2599.0,1
451899,nan,G,APPROVED PROPOSAL,2599.0,1
452799,Thesis,G,APPROVED PROPOSAL,2599.0,1
453211,Pharmacognosy 1,U,203151 AND 203157,2599.0,1
453311,Pharmacognosy 1,U,202109 AND 203102,2599.0,1
453412,Pharmacognosy 2,U,303242 AND 311242,2599.0,1
453422,Pharmaceutical Biotechnology,U,303242 AND 311242,2599.0,1
453535,Natural Coloring Agents,U,453211 AND 453413,2599.0,1
453799,nan,G,APPROVED PROPOSAL,2599.0,1
455897,nan,G,APPROVED PROPOSAL,2599.0,1
456312,Pharmaceutical Control 1,U,203204 AND 203208,2599.0,1
456313,Pharmaceutical Control 2,U,207138 AND 456312,2599.0,1
456341,Medicinal Chemistry 1,U,203204 AND 203208,2599.0,1
456411,Pharmaceutical Control 2,U,207102 AND 456312,2599.0,1
456413,Instruments in Pharmaceutical Sciences,U,456313 AND 458415,2599.0,1
456421,Medicinal Chemistry 1,U,203204 AND 203208,2599.0,1
456799,nan,G,APPROVED PROPOSAL,2599.0,1
457441,Pharmaceutical Services,U,320343 AND 451304,2599.0,1
458301,Pharmaceutical Technology 1,U,203225 AND 208263,2599.0,1
458799,nan,G,APPROVED PROPOSAL,2599.0,1
461251,Pharmaceutical Technology 1,U,203226 AND 203229,2599.0,1
461255,Pharmaceutics 1,U,203226 AND 203229,2599.0,1
461313,Fundamentals of Pharmaceutical Biotechnology,U,303242 AND 311241,2599.0,1
461341,Pharmaceutical Control 1,U,203204 AND 203208,2599.0,1
461343,Pharmaceutical Analysis 1,U,203204 AND 203208,2599.0,1
461344,Pharmaceutical Analysis 2,U,207137 AND 461343,2599.0,1
461402,Phytochemistry,U,303242 AND 461201,2599.0,1
461403,Natural Pharmaceutical Products and Development,U,303242 AND 461201,2599.0,1
461459,Pharmaceutics 5,U,461357 AND 461358,2599.0,1
461534,Drug Design and Development,U,203226 AND 461435,2599.0,1
461541,Quality Assurance of Pharmaceutical Products,U,461342 AND 461354,2599.0,1
461551,Industrial Pharmacy,U,461357 AND 461358,2599.0,1
461569,Pharmaceutical Compounding in Hospitals,U,461357 AND 461358,2599.0,1
462304,Fundamental Toxicology,U,303242 AND 320342,2599.0,1
462321,Biopharmaceutics and Pharmacokinetics,U,303242 AND 321242,2599.0,1
462409,Principles of Pharmacotherapy 3,U,462307 AND 320343,2599.0,1
462414,Adverse Drug Reaction Monitoring,U,320343 AND 462304,2599.0,1
462452,Forensic and Ethics in Pharmacy,U,320343 AND 462151,2599.0,1
462511,Pharmaceutical Counselling Skills,U,462403 AND 462411,2599.0,1
462512,Drug Information Service,U,462403 AND 462411,2599.0,1
462531,Public Health Consumer Protection,U,462431 AND 462452,2599.0,1
462533,Health Behaviors and Pharmaceutical Care,U,462151 AND 462431,2599.0,1
462575,Pharmaceutical Practice 1,U,461353 AND 462452,2599.0,1
462576,Pharmaceutical Practice 2,U,461353 AND 462452,2599.0,1
462798,Independent Study,G,APPROVED PROPOSAL,2599.0,1
463341,Pharmaceutical Quality Assurance 1,U,203204 and 203208,2599.0,1
463342,Pharmaceutical Quality Assurance 2,U,207137 and 463341,2599.0,1
463455,Pharmaceutical Dosage Form 5,U,463353 and 463354,2599.0,1
463504,Natural Pharmaceutical Products,U,463402 and 464413,2599.0,1
463506,Natural Health Products,U,320343 and 463402,2599.0,1
463513,Biological Products,U,320343 and 463311,2599.0,1
463534,Drug Design and Development,U,203226 and 463433,2599.0,1
463545,Instruments for Extraction and Pharmaceutical Analysis,U,463331 and 463342,2599.0,1
463557,Instruments for Pharmaceutical Production,U,463353 and 463354,2599.0,1
464301,Fundamental of Pharmacokinetics,U,321242 and 303242,2599.0,1
464312,Diseases and Pharmacotherapy 2,U,464301 and 464311,2599.0,1
464391,Pharmacy Job Training in Community,U,462151 and 464312,2599.0,1
464403,Patient Interview and Drug Dispensing,U,464401 and 464413,2599.0,1
464413,Diseases and Pharmacotherapy 3,U,320343 and 464312,2599.0,1
464442,Pharmacoeconomics 1,U,464312 and 464391,2599.0,1
464443,Pharmacy Jurisprudence and Ethics,U,320343 and 464391,2599.0,1
464481,Seminar in Pharmacy,U,464413 and 464441,2599.0,1
464502,New Drugs,U,463433 and 464413,2599.0,1
464510,Pharmaceutical Products Selection in Drugstore,U,464401 and 464413,2599.0,1
464547,Consumer Protection in Health,U,462151 and 464443,2599.0,1
464591,Senior Project in Pharmaceutical Care 2,U,464444 and 464491,2599.0,1
501798,Independent Study,G,APPROVED PROPOSAL,2599.0,1
504301,Clinical Chemistry 1,U,303231 AND 321231,2599.0,1
505452,Laboratory Services in Clinical Chemistry 2,U,504401 AND 505451,2599.0,1
510891,Ph.D. Thesis,G,APPROVED PROPOSAL,2599.0,1
510892,Ph.D. Thesis,G,APPROVED PROPOSAL,2599.0,1
510899,Ph.D. Thesis,G,Approved proposal,2599.0,1
513214,Splinting and Orthoses,U,301208 AND 513212,2599.0,1
513282,Occupational Therapy in Mental Health and Psychiatry 2,U,513281 AND 305202,2599.0,1
513284,Occupational Therapy Evaluation and Treatment in Mental Health and Psychiatry,U,513283 and 305202,2599.0,1
513320,Occupational Therapy in Psychosocial Dysfunction,U,305202 AND 513224,2599.0,1
513324,Activities of Daily Living Training for People with Physical Dysfunction,U,301208 and 513212,2599.0,1
513328,Splinting and Orthoses,U,301208 and 513212,2599.0,1
22725,Didactic and Emotional Literary Works in Lanna,G,022711 AND 022721,2599.0,1
22798,Independent Study,G,APPROVED PROPOSAL,2599.0,1
514312,Electrotherapy and Electrodiagnosis,U,207112 AND 301308,2599.0,1
22799,Thesis,G,APPROVED PROPOSAL,2599.0,1
514385,Physical Therapy in Cardiopulmonary Conditions 1,U,321232 AND 301208,2599.0,1
514481,Physical Therapy in Cardiopulmonary Condition 2,U,514381 AND 318322,2599.0,1
515201,Basic Medical Radiation Physics,U,207162 AND 207172,2599.0,1
515306,Radiation Protection,U,515204 AND 515205,2599.0,1
515331,Radiographic Technique 1,U,301221 AND 552232,2599.0,1
515336,Practice in General Radiographic Techniques,U,515220 AND 515334,2599.0,1
515372,Radiotherapy,U,515304 AND 515305,2599.0,1
515435,Radiographic Technique 3,U,515323 AND 515331,2599.0,1
515436,Radiographic Technique 4,U,515323 AND 515332,2599.0,1
515437,Radiographic Technique 5,U,515323 AND 515332,2599.0,1
515438,Radiographic Anatomy 1,U,515323 AND 515332,2599.0,1
515473,Radiotherapeutic,U,515354 AND 515372,2599.0,1
550212,Management and Rehabilitation in Handicapped Children,U,550102 AND 550204,2599.0,1
551463,Primary Medical Care,U,561314 and 555312,2599.0,1
551720,nan,G,562705 AND 562718,2599.0,1
551730,nan,G,562705 AND 551718,2599.0,1
551740,nan,G,562705 AND 551718,2599.0,1
551798,nan,G,APPROVED PROPOSAL,2599.0,1
551799,nan,G,APPROVED PROPOSAL,2599.0,1
555720,Practicum in Advanced Pediatric Nursing 1,G,562704 and 555718,2599.0,1
555721,Practicum in Advanced Pediatric Nursing 2,G,555719 and 555720,2599.0,1
555798,Indepentdent Study,G,APPROVED PROPOSAL,2599.0,1
556728,Practicum in Advanced Mental Health and Psychiatric Nursing 1,G,556725 AND 556726,2599.0,1
556731,Seminar in Advanced Mental Health and Psychiatric,G,556728 AND 556729,2599.0,1
556732,Practicum in Advanced Mental Health and Psychiatric Nursing for Selected Population,G,556728 AND 556729,2599.0,1
556745,Practicum in Advanced Psychiatric and Mental Health Nursing 1,G,556726 and 556727,2599.0,1
556746,Practicum in Advanced Psychiatric and Mental Health Nursing 2,G,556743 AND 556744,2599.0,1
558792,Seminar in Nursing Administration Research,G,526707 AND 562708,2599.0,1
559713,Teaching Practicum in Medical and/or Surgical Nursing,G,552710 AND 559712,2599.0,1
559728,nan,G,552711 AND 552712,2599.0,1
559799,Master's Thesis,G,APPROVED PROPOSAL,2599.0,1
560714,Supervision Practicum in Maternal and Child Nursing,G,558721 AND 560713,2599.0,1
560715,Teaching Practicum in Maternal and Child Nursing,G,552710 AND 560713,2599.0,1
560728,nan,G,552711 AND 552712,2599.0,1
560799,Master's Thesis,G,APPROVED PROPOSAL,2599.0,1
561727,Advanced Nursing Practicum in Adults with Clinical Phenomena,G,562704 AND 561726,2599.0,1
561798,Independent Study,G,APPROVED PROPOSAL,2599.0,1
563707,Advanced Infection Control Nursing Practice 3,G,563703 AND 563706,2599.0,1
563798,Independent Study,G,APPROVED PROPOSAL,2599.0,1
24798,Independent Study,G,Approved proposal,2599.0,1
24799,Thesis,G,APPROVED PROPOSAL,2599.0,1
564798,Indepentdent Study,G,APPROVED PROPOSAL,2599.0,1
565713,Women's Health and Nursing Practice 2,G,565711 AND 565712,2599.0,1
565799,Thesis,G,APPROVED PROPOSAL,2599.0,1
566897,Ph. D. Thesis,G,APPROVED PROPOSAL,2599.0,1
568706,Practicum in Occupational Health Nursing 2,G,568704 AND 568705,2599.0,1
568715,Practicum in Occupational Health Nursing 1,G,568703 and 568704,2599.0,1
568798,Independent Study,G,APPROVED PROPOSAL,2599.0,1
569705,Practicum in Advanced Midwifery 2,G,569702 AND 569704,2599.0,1
569708,Seminar in Advanced Midwifery Practice,G,569703 AND 569706,2599.0,1
570720,Advanced Community Nurse Practioner,G,562705 AND 562718,2599.0,1
570740,Advanced School Nurse Practitioner,G,562705 AND 551718,2599.0,1
601361,Food Chemistry,U,211311 AND 211317,2599.0,1
601424,Bakery Technology,U,601231 AND 601242,2599.0,1
601430,Food Microbial Technology,U,601231 AND 601232,2599.0,1
601432,Dairy Microbiology,U,601231 AND 601232,2599.0,1
601434,Industrial Fermentation,U,601231 AND 601232,2599.0,1
601435,Yeast Technology,U,601231 AND 601232,2599.0,1
601443,Dried Food Production,U,601344 AND 601345,2599.0,1
601444,Food Packaging,U,601231 AND 601346,2599.0,1
601446,Freezing Preservation of Food,U,601342 AND 601344,2599.0,1
601462,Human Nutrition Survey and Improvement,U,211311 AND 211317,2599.0,1
601471,Food Product Development,U,208263 AND 601344,2599.0,1
601798,Independent Study,G,APPROVED PROPOSAL,2599.0,1
602313,Biotechnology Laboratory 2,U,602311 AND 602312,2599.0,1
602441,Microbial Enzymes,U,602315 AND 602321,2599.0,1
602722,Biodegradation and Biodeterioration,G,APPROVED PROPOSAL,2599.0,1
603301,Introduction to Packaging,U,203103 AND 203107,2599.0,1
603411,Packaging Economics,U,603331 AND 603341,2599.0,1
603461,Packaging in Food Industry,U,601302 AND 603321,2599.0,1
603463,Packaging for Transportation,U,603331 AND 603341,2599.0,1
603464,Aerosol Packaging,U,603331 AND 603341,2599.0,1
604311,Material and Energy Balances in Food Engineering,U,203226 AND 206104,2599.0,1
604414,Food Processing Equipment,U,601302 AND 604411,2599.0,1
604495,Cooperative Education,U,604411 and 604497,2599.0,1
604499,Research Project,U,604411 and 604497,2599.0,1
605316,Experimental Analysis for Product Development,U,208263 AND 605201,2599.0,1
605441,Operation Management in Agro-Industry,U,206104 AND 605201,2599.0,1
605444,Marketing for Agro-Industrial Product Development,U,605302 AND 703103,2599.0,1
605897,Ph.D. Thesis,G,APPROVED PROPOSAL,2599.0,1
605898,Ph.D. Thesis,G,APPROVED PROPOSAL,2599.0,1
605899,Ph.D. Thesis,G,APPROVED PROPOSAL,2599.0,1
606241,Marine Product Processing,U,203111 AND 602120,2599.0,1
606344,Treatment and Utilization of Waste from Marine Product Processing,U,203206 AND 602120,2599.0,1
651202,Body Structure and Function 2,U,321361 and 651201,2599.0,1
651301,Body Structure and Function 3,U,321361 and 651201,2599.0,1
651302,Body Structure and Function 4,U,321361 and 651201,2599.0,1
651321,Principles of Diagnostic Imaging and Ultrasound,U,651201 AND 651202,2599.0,1
702418,Case Problems in Finance,U,702312 and 702316,2599.0,1
703348,Entrepreneurship and Small Business Management,U,702211 AND 705321,2599.0,1
703349,Information Systems for Business,U,701393 AND 703103,2599.0,1
705325,Buyer Behavior,U,013103 AND 705321,2599.0,1
705429,Principles of Marketing Research,U,208271 AND 705321,2599.0,1
705436,Integrated Marketing Communication,U,705332 AND 705344,2599.0,1
705443,Strategic Marketing Management,U,705211 AND 705344,2599.0,1
705799,Thesis,G,APPROVED PROPOSAL,2599.0,1
751407,Seminar in Current Economic Topics,U,751301 and 751308,2599.0,1
751410,Introduction to Econometrics,U,206172 AND 208272,2599.0,1
751415,Efficiency and Productivity Measurement of Industries,U,208272 AND 751209,2599.0,1
751446,Economy of Thailand,U,751301 AND 751308,2599.0,1
751448,Seminar in Global Investment Issues,U,751421 AND 751422,2599.0,1
751451,Health Economics,U,751301 AND 751308,2599.0,1
751820,Game Theory,G,751801 AND 751802,2599.0,1
751821,Economic Applications of Game Theory,G,751801 AND 751802,2599.0,1
751822,Behavioral Economics and Finance,G,751801 AND 751802,2599.0,1
751829,Selected Topics in General Economics & Theory,G,751801 AND 751802,2599.0,1
751849,Selected Topics in Agricultural Economics,G,751803 AND 751804,2599.0,1
751860,Development Economics: Microeconomic Issues and Policy Models,G,751801 AND 751802,2599.0,1
801235,Architectural Structure 1,U,207183 AND 206191,2599.0,1
801327,Site Planning and Landscape Architecture,U,801222 AND 801223,2599.0,1
802303,Landscape Prroject Management and Maintenance,U,802213 and 802231,2599.0,1
851443,Newspaper Editing and Designing,U,851341 AND 851343,2599.0,1
1471,Shakespeare and the Modern World,U,001354 AND 001355,2599.0,1
901798,Independent Study,G,APPROVED PROPOSAL,2599.0,1
902889,Ph.D. Thesis,G,APPROVED PROPOSAL,2599.0,1
902899,Ph.D. Thesis,G,APPROVED PROPOSAL,2599.0,1
904797,Thesis,G,APPROVED PROPOSAL,2599.0,1
904798,Independent Study Regional Studies 1,G,APPROVED PROPOSAL,2599.0,1
904799,Thesis,G,APPROVED PROPOSAL,2599.0,1
905896,nan,G,APPROVED PROPOSAL,2599.0,1
905898,Ph.D. Thesis,G,APPROVED PROPOSAL,2599.0,1
906798,Independent Study,G,APPROVED PROPOSAL,2599.0,1
906799,Thesis,G,APPROVED PROPOSAL,2599.0,1
908799,Thesis,G,APPROVED PROPOSAL,2599.0,1
911798,Independent Study,G,APPROVED PROPOSAL,2599.0,1
911799,Thesis,G,APPROVED PROPOSAL,2599.0,1
913899,Thesis,G,APPROVED PROPOSAL,2599.0,1
915798,Independent Study,G,APPROVED PROPOSAL,2599.0,1
915799,Thesis,G,APPROVED PROPOSAL,2599.0,1
916898,Ph.D. Thesis,G,APPROVED PROPOSAL,2599.0,1
918798,Independent Study,G,APPROVED PROPOSAL,2599.0,1
918799,Thesis,G,APPROVED PROPOSAL,2599.0,1
1472,Issues in Contemporary Literature,U,001353 AND 001354,2599.0,1
951349,Digital Movies Criticism and Analysis,U,951106 and 951216,2599.0,1
951431,Wireless Communication System and Application,U,951201 and 951231,2599.0,1
953232,Object Oriented Analysis and Design,U,953202 AND 953231,2599.0,1
908798,Independent Study,G,APPROVED PROPOSAL,2599.0,1
205282,Geological Data Processing,U,205103 and 206111,2599.0,1
851348,News and Feature Production,U,851241 and 851242,2599.0,1
851349,Magazine Production,U,851242 ??? 851243,2599.0,1
207463,Seismic Wave Theory,U,207203 ??? 206367,2599.0,1
254456,Energy Conservation,U,254232 and 252285,2599.0,1
463311,Pharmaceutical Biotechnology 1,U,303242 and 311241,2599.0,1
513315,Applied Neuroscience and Human Occupations,U,301234 and 513216,2599.0,1
702499,Seminar in Finance,U,702316 and 702416,2599.0,1
851343,Editorial and Article Writing,U,851104 and 851202,2599.0,1
211442,Enzyme Technology,U,211312 and 211318,2599.0,1
803330,Architectural Lighting Design,U,803231 and 801334,2599.0,1
605491,Research Project 1,U,605316 and 605430,2599.0,1
357421,Insect Transmission of Plant Diseases,U,357210 and 360210,2599.0,1
605460,Flavor for Product Development,U,203206 and 203236,2599.0,1
254457,Rocket and Propulsion Engineering,U,254231 and 254333,2599.0,1
605430,Quality Analysis in Product Development,U,203236 and 203239,2599.0,1
606244,Marine Product Processing 1,U,203111 and 602120,2599.0,1
606245,Marine Product Processing 2,U,203111 and 602120,2599.0,1
11475,Philosophy of Mind,U,011153 and 011154,2599.0,1
52798,Independent Study,G,APPROVED PROPOSAL,2599.0,1
52799,Master's Thesis,G,APPROVED PROPOSAL,2599.0,1
18335,Intermediate Japanese Listening and Speaking 1,U,018232 and 018236,2599.0,1
127320,Comparative Local Governments,U,127204 and 127205,2599.0,1
127433,Seminar on Ethnic Politics,U,127101 and 127204,2599.0,1
128306,Public Finance Administration,U,128101 and 751101,2599.0,1
128429,Recruitment and Selection of Human Resource,U,128202 and 128203,2599.0,1
515493,Environmental Radiation Monitoring,U,515204 and 515307,2599.0,1
515497,Communication and Sociability for Radiologic Technologist,U,001101 and 001102,2599.0,1
703447,Research Methodology in Business,U,703202 and 703243,2599.0,1
53799,Thesis,G,APPROVED PROPOSAL,2599.0,1
515205,Radiobiology for Radiologic Technology Students,U,515201 and 303232,2599.0,1
603352,Packaging Design 1,U,254181 and 603321,2599.0,1
603423,Biopolymer for Packaging Materials,U,603321 and 603322,2599.0,1
252311,Electromagnetic Fields and Waves,U,206261 and 207106,2599.0,1
603211,Principles of Packaging,U,203111 and 203115,2599.0,1
