"19254   ","701211","701101 or 701104"
"19256   ","701321","701202 or 701206"
"19260   ","701403","701401 or 701407"
"19271   ","018211","018104 or 018114"
"19273   ","018213","018104 or 018114"
"19275   ","018231","018104 or 018114"
"19288   ","018235","018104 or 018114"
"19363   ","351410","351200 or 351201"
"19426   ","154276","206191 or 206255"
"19450   ","702211","701100 or 701101"
"19453   ","255452","255215 or 255212"
"19454   ","177413","176101 or 177103"
"19456   ","018351","018204 or 018222"
"19457   ","018421","018323 or 018326"
"19463   ","606341","606241 or 606244"
"19464   ","606342","606241 or 606244"
"19465   ","606343","606241 or 606244"
"19470   ","351321","351201 or 351200"
"19472   ","351416","351301 or 351310"
"19484   ","368431","351201 or 351200"
"19485   ","368310","351201 or 351200"
"19496   ","128354","128100 or 128101"
"19605   ","515337","515310 or 515312"
"19613   ","515483","515374 or 515376"
"19656   ","703446","703244 or 704201"
"19659   ","703444","703244 or 704201"
"19741   ","603498","603331 or 603333"
"19752   ","603462","603211 or 603352"
"19754   ","603493","603331 or 603333"
"19862   ","106427","106326 or 106329"
"19950   ","261476","252211 or 252281"
"20014   ","261200","261102 or 269102"
"20019   ","261335","261332 or 269130"
"20021   ","261361","261205 or 261217"
"20032   ","261461","261102 or 269102"
"20043   ","269103","261102 or 269102"
"20046   ","269200","261102 or 269102"
"20099   ","114102","114101 or 114104"
"20222   ","601452","208263 or 605314"
"20223   ","601472","601302 or 601344"
"20227   ","104232","101105 or 104100"
"20229   ","104303","104100 or 104232"
"20231   ","104333","104100 or 104232"
"20232   ","104335","104100 or 104232"
"20233   ","104436","104100 or 104232"
"20234   ","104437","104100 or 104232"
"20263   ","064430","100205 or 100211"
"20355   ","851200","851100 or 851105"
"20365   ","066410","100205 or 100211"
"20374   ","071421","100302 or 100311"
"20465   ","013304","013104 or 013201"
"20468   ","013307","013104 or 013201"
"20471   ","013404","013201 or 013304"
"20473   ","013420","013302 or 013321"
"20506   ","001424","001311 or 001318"
"20543   ","361414","361211 or 400210"
"20589   ","461529","461358 or 463354"
"20606   ","206381","206217 or 206281"
"20607   ","206441","206267 or 206341"
"20616   ","001323","001218 or 001311"
"20619   ","001422","001312 or 001318"
"20633   ","001212","001113 or 001211"
"20644   ","126328","126101 or 127101"
"20660   ","126443","126101 or 126102"
"20690   ","357322","357210 or 214312"
"20691   ","357325","357210 or 214312"
"20692   ","357360","357210 or 214312"
"20693   ","357417","357210 or 214312"
"20694   ","357418","357210 or 214312"
"20695   ","357442","357210 or 214312"
"20803   ","361321","361210 or 361211"
"20891   ","353313","353210 or 363210"
"20898   ","353312","353210 or 363210"
"20900   ","353454","353210 or 363210"
"20901   ","353302","353301 or 353303"
"20902   ","353441","353301 or 353303"
"20903   ","353452","353451 or 353454"
"20905   ","353482","353301 or 353303"
"20938   ","359311","359210 or 363210"
"20940   ","359350","359210 or 363210"
"20946   ","359403","359210 or 363210"
"20952   ","359421","359210 or 363210"
"20953   ","359422","359210 or 363210"
"20955   ","359451","359210 or 363210"
"20956   ","359452","359210 or 363210"
"20958   ","359460","359210 or 363210"
"20959   ","359462","359210 or 363210"
"20960   ","359463","359210 or 363210"
"20963   ","359466","359210 or 363210"
"21046   ","009363","009328 or 009333"
"2105    ","056316","056200 OR 058200"
"21067   ","177424","176101 or 177103"
"21070   ","177460","176101 or 177103"
"21071   ","177442","176101 or 177103"
"21072   ","177446","176101 or 177103"
"21076   ","177142","176101 or 177103"
"21081   ","177352","176101 or 177103"
"21083   ","177420","176101 or 177103"
"21084   ","177433","176101 or 177103"
"21089   ","177484","176101 or 177103"
"21090   ","177485","176101 or 177103"
"21091   ","179441","176101 or 177103"
"21093   ","179443","176101 or 177103"
"21094   ","179444","176101 or 177103"
"21123   ","177341","176101 or 177103"
"21178   ","208280","208263 or 208264"
"21196   ","169799","Approve proposal"
"2136    ","056455","058200 OR 056200"
"21442   ","701183","701100 or 701101"
"21450   ","179430","176101 or 177103"
"21601   ","064410","100202 or 100205"
"21613   ","206357","206253 or 206254"
"21637   ","253417","253312 or 253318"
"21666   ","024700","024710 or 024721"
"21901   ","179402","176101 or 177103"
"21902   ","179403","176101 or 177103"
"22057   ","067312","100111 or 100211"
"22058   ","067313","100111 or 100211"
"22059   ","067314","100111 or 100211"
"22073   ","067374","100111 or 100211"
"22084   ","214411","214311 or 214261"
"22143   ","254714","254710 or 254711"
"22245   ","018421","018323 or 018326"
"22474   ","558313","562202 or 562204"
"22603   ","701202","701201 or 701205"
"22609   ","252320","252222 or 252223"
"22613   ","851411","851420 or 851430"
"22690   ","013319","013103 or 013110"
"22691   ","026112","026102 or 026111"
"22755   ","206471","206370 or 208323"
"22804   ","601481","211311 or 211315"
"22805   ","601482","211311 or 211315"
"22806   ","601484","211311 or 211315"
"22807   ","601486","211311 or 211315"
"22808   ","601487","211311 or 211315"
"22896   ","208251","208250 or 206324"
"22909   ","954143","954140 or 955103"
"22911   ","954230","954100 or 955104"
"22912   ","954231","954100 or 955104"
"22913   ","954248","954140 or 955102"
"22914   ","954365","954140 or 955102"
"22915   ","954374","954100 or 955104"
"22919   ","954426","954248 or 955102"
"22921   ","954464","954140 or 954231"
"23318   ","508207","508203 or 508204"
"23319   ","508303","508203 or 508204"
"23322   ","510306","208140 or 208263"
"23355   ","254452","254252 or 254254"
"23357   ","254491","254390 or 254490"
"23366   ","255359","203162 or 203151"
"23370   ","255448","255251 or 255320"
"23375   ","253417","253312 or 253318"
"23382   ","514382","514381 or 514385"
"23390   ","252325","252222 or 252321"
"23398   ","252424","252321 or 252322"
"23449   ","957332","957212 or 957106"
"23450   ","957333","957107 or 951211"
"23451   ","957335","957103 or 957106"
"23456   ","001327","001218 or 001311"
"23555   ","601485","211311 or 211315"
"23577   ","466411","466304 or 466407"
"23707   ","953322","953232 or 953233"
"23708   ","953323","953232 or 953234"
"23709   ","953331","953232 or 953233"
"23741   ","851344","851108 or 851201"
"23775   ","204435","204341 or 204433"
"2379    ","057499","057405 OR 057415"
"23792   ","203206","203104 or 203111"
"23802   ","605301","605202 or 605203"
"23812   ","951354","951102 or 955105"
"23820   ","351201","751101 or 751106"
"23821   ","351418","351301 or 751301"
"23823   ","351303","208263 or 354311"
"23836   ","888342","206172 or 206281"
"23837   ","888411","206172 or 206255"
"23839   ","254491","254390 or 254490"
"23841   ","206428","206321 or 206325"
"23869   ","126499","126303 or 127303"
"23926   ","208453","208321 or 208353"
"23937   ","206473","206112 or 206300"
"23938   ","206483","206281 or 206383"
"23957   ","210206","210204 or 210205"
"23976   ","210351","207205 or 207305"
"23977   ","210355","207205 or 207305"
"23981   ","210424","210206 or 210207"
"2402    ","058302","058200 OR 058300"
"24072   ","213302","202371 or 213222"
"24097   ","211451","211312 or 211315"
"24098   ","211452","211312 or 211315"
"24150   ","208280","208263 or 208264"
"24344   ","701331","701202 or 701206"
"24374   ","211311","203113 or 203104"
"24383   ","211495","211311 or 211315"
"24412   ","209404","203104 or 203113"
"24560   ","001210","050102 or 001192"
"24575   ","252282","207106 or 207123"
"2459    ","059401","059400 OR 100300"
"24598   ","208251","208250 or 206324"
"2464    ","059413","059400 OR 100300"
"24652   ","206321","206216 or 206217"
"24658   ","206335","206112 or 206261"
"24661   ","206442","206267 or 206341"
"24663   ","206357","206253 or 206254"
"24677   ","206436","206331 or 206341"
"24680   ","206441","206267 or 206341"
"24688   ","206471","206370 or 208323"
"24694   ","204231","204113 or 204114"
"24695   ","204232","204113 or 204114"
"24698   ","204315","204211 or 204212"
"24699   ","204321","204251 or 204252"
"24704   ","204355","204251 or 204252"
"24705   ","204361","204211 or 204212"
"24707   ","204363","204211 or 204212"
"24708   ","204364","204211 or 204212"
"2473    ","059421","059400 OR 100300"
"24730   ","204481","204381 or 206355"
"24732   ","204483","204382 or 204383"
"24762   ","207411","207302 or 207312"
"24763   ","207412","207302 or 207312"
"24766   ","207416","207205 or 207305"
"24775   ","207442","207208 or 210204"
"24799   ","218372","218321 or 218343"
"24817   ","514477","514475 or 514476"
"24819   ","203205","203104 or 203113"
"24849   ","205361","205234 or 205239"
"24857   ","205461","205234 or 205239"
"24892   ","214462","214312 or 357311"
"24964   ","203201","203104 or 203113"
"24969   ","203211","203104 or 203113"
"24973   ","203231","203104 or 203113"
"24974   ","203232","203104 or 203113"
"24980   ","203250","203104 or 203111"
"25      ","001203","001104 OR 001107"
"25031   ","202473","202371 or 213222"
"25057   ","203300","203104 or 203113"
"25067   ","203331","203235 or 203236"
"25077   ","203414","203315 or 203316"
"25113   ","159335","159101 or 159102"
"25360   ","368311","351201 or 351202"
"25380   ","204371","204271 or 229351"
"25461   ","465540","463252 or 465221"
"25463   ","465534","464312 or 466304"
"25464   ","465539","464341 or 465538"
"25465   ","465562","463311 or 465457"
"25466   ","465563","463433 or 465456"
"25473   ","702211","701101 or 701182"
"25479   ","252325","252222 or 252321"
"25487   ","254444","254334 or 260334"
"25524   ","958212","951124 or 958111"
"25528   ","958345","951124 or 958221"
"25530   ","954231","954100 or 955104"
"25537   ","177445","176101 or 177103"
"25555   ","701321","701202 or 701204"
"25556   ","701341","701201 or 701204"
"25558   ","701313","701201 or 701211"
"25559   ","701313","701201 or 701211"
"25560   ","701211","701201 or 701100"
"2774    ","065432","065331 OR 065430"
"2776    ","065433","065331 OR 065430"
"2778    ","065434","065331 OR 065430"
"2780    ","065435","065331 or 065430"
"2781    ","065435","065331 or 065430"
"2991    ","070301","100201 OR 100103"
"2995    ","070303","100303 OR 070200"
"2997    ","070304","100303 OR 070200"
"3534    ","102353","102103 OR 102104"
"3535    ","102354","102103 OR 102104"
"3536    ","102403","102103 OR 102104"
"3606    ","104303","104302 OR 104130"
"3622    ","104335","101105 OR 104130"
"3623    ","104335","101105 OR 104100"
"3635    ","104436","104303 OR 104231"
"3792    ","108418","108416 OR 108417"
"4007    ","114491","114251 OR 114345"
"4088    ","126328","126101 OR 127101"
"4089    ","126328","126101 OR 127101"
"4108    ","126436","126211 or 127101"
"4115    ","126443","126101 or 126102"
"4180    ","127413","127101 OR 126101"
"4255    ","128322","128131 OR 128101"
"4263    ","128341","128131 OR 128101"
"4279    ","128411","128371 OR 128322"
"4281    ","128415","128322 OR 703331"
"4287    ","128425","128101 OR 703331"
"4305    ","128462","128131 OR 128101"
"4313    ","128471","128310 or 128301"
"4334    ","128713","128700 or 128750"
"4432    ","151499","151301 OR 151409"
"4527    ","154373","206191 or 206255"
"4528    ","154373","206191 or 206255"
"4580    ","154472","206104 OR 206192"
"4583    ","154474","206104 OR 206192"
"4586    ","154476","206104 OR 206192"
"4766    ","156323","157391 OR 157493"
"4768    ","156326","156101 OR 155101"
"4844    ","157201","157101 or 157102"
"4846    ","157214","157101 or 157103"
"4847    ","157215","157101 or 157103"
"4848    ","157221","157101 or 157102"
"4849    ","157222","157101 or 157102"
"4850    ","157223","157101 or 157102"
"4851    ","157224","157101 or 157102"
"4852    ","157225","157101 or 157102"
"4853    ","157226","157101 or 157102"
"4854    ","157227","157101 or 157103"
"4855    ","157228","157101 or 157103"
"4856    ","157229","157101 OR 157103"
"4857    ","157241","157101 or 157103"
"4858    ","157242","157101 or 157103"
"4862    ","157284","157101 or 157103"
"4863    ","157285","157101 or 157103"
"4864    ","157300","157101 OR 157103"
"4865    ","157301","157101 or 157102"
"4866    ","157302","157101 or 157102"
"4867    ","157303","157101 or 157102"
"4868    ","157310","157101 or 157103"
"4869    ","157312","157101 or 157103"
"4870    ","157313","157101 OR 157103"
"4871    ","157321","157101 or 157103"
"4872    ","157330","157101 or 157103"
"4874    ","157333","157101 or 157102"
"4875    ","157334","157101 or 157103"
"4876    ","157335","157101 or 157102"
"4877    ","157341","157101 or 157103"
"4879    ","157361","157101 or 157103"
"4880    ","157362","157101 OR 157103"
"4881    ","157391","157101 or 157102"
"4883    ","157393","157101 or 157103"
"4886    ","157401","157101 OR 157103"
"4888    ","157403","157101 or 157103"
"4890    ","157405","157101 OR 157103"
"4895    ","157412","157101 OR 157102"
"4899    ","157421","157226 OR 157229"
"4903    ","157425","157101 OR 157103"
"4904    ","157426","157101 OR 157103"
"4905    ","157427","157101 OR 157103"
"4906    ","157428","157101 OR 157103"
"4908    ","157431","157101 OR 157103"
"4909    ","157432","157101 OR 157103"
"4911    ","157442","157101 OR 157103"
"4913    ","157444","157101 OR 157103"
"4914    ","157450","157101 or 157103"
"4915    ","157451","157101 or 157102"
"4916    ","157452","157101 OR 157103"
"4917    ","157453","157112 or 157351"
"4918    ","157461","157101 or 157102"
"4919    ","157462","157101 or 157102"
"4920    ","157463","157101 OR 157103"
"4922    ","157465","157101 OR 157103"
"4929    ","157482","157101 OR 157103"
"4930    ","157483","157101 OR 157103"
"4931    ","157483","157101 OR 157103"
"4932    ","157491","157101 OR 157103"
"4933    ","157492","157101 OR 157103"
"4935    ","157494","157391 or 157393"
"5010    ","158411","158322 OR 158371"
"5012    ","158414","158322 OR 703331"
"5013    ","158415","158322 OR 703331"
"5019    ","158425","158101 OR 703331"
"5088    ","159231","159101 OR 160101"
"5090    ","159249","159101 OR 160101"
"5097    ","159305","159101 OR 160101"
"5098    ","159311","159101 OR 160101"
"5100    ","159321","159101 OR 160101"
"5107    ","159346","159101 OR 160101"
"5108    ","159351","159101 OR 161101"
"5125    ","159411","159101 OR 160101"
"5127    ","159412","159101 OR 160101"
"5131    ","159422","159101 OR 160101"
"5132    ","159423","159101 OR 160101"
"5185    ","160232","159101 OR 160101"
"5186    ","160237","159101 OR 160101"
"5187    ","160241","159101 OR 160101"
"5189    ","160242","159101 OR 160101"
"5191    ","160271","159101 OR 160101"
"5192    ","160302","159101 OR 160101"
"5193    ","160303","159101 OR 160101"
"5194    ","160308","159101 OR 160101"
"5195    ","160316","159101 OR 160101"
"5198    ","160333","159101 OR 160101"
"5199    ","160336","159101 OR 160101"
"5204    ","160343","159101 OR 160101"
"5209    ","160412","159101 OR 160101"
"5213    ","160421","159101 OR 160101"
"5214    ","160434","159101 OR 160101"
"5215    ","160443","159101 OR 160101"
"5229    ","161224","159101 OR 161101"
"5233    ","161325","159101 OR 161101"
"5237    ","161423","159101 OR 161101"
"5238    ","161472","159101 OR 161101"
"5249    ","164201","159101 OR 160101"
"5252    ","164241","159101 OR 160101"
"5256    ","164333","159101 OR 160101"
"5264    ","164411","159101 OR 160101"
"5273    ","165201","159101 or 160101"
"5274    ","165211","159101 or 160101"
"5469    ","176241","176101 OR 177103"
"5488    ","177201","176101 OR 177102"
"5489    ","177201","176101 OR 177102"
"5490    ","177214","176101 OR 177103"
"5491    ","177214","176101 OR 177103"
"5492    ","177215","176101 OR 177103"
"5493    ","177215","176101 OR 177103"
"5494    ","177216","176101 OR 177103"
"5495    ","177217","176101 OR 177103"
"5496    ","177221","176101 OR 177102"
"5497    ","177221","176101 OR 177102"
"5498    ","177223","176101 OR 177102"
"5499    ","177223","176101 OR 177102"
"55      ","001230","001104 OR 001107"
"5500    ","177224","176101 OR 177102"
"5501    ","177224","176101 OR 177102"
"5502    ","177225","176101 OR 177102"
"5503    ","177225","176101 OR 177102"
"5504    ","177226","176101 OR 177102"
"5505    ","177226","176101 OR 177102"
"5506    ","177227","176101 OR 177103"
"5507    ","177227","176101 OR 177103"
"5508    ","177228","176101 OR 177103"
"5509    ","177228","176101 OR 177103"
"5510    ","177229","176101 OR 177103"
"5511    ","177229","176101 OR 177103"
"5512    ","177242","176101 OR 177103"
"5513    ","177242","176101 OR 177103"
"5518    ","177284","176101 OR 177103"
"5521    ","177285","176101 OR 177103"
"5524    ","177300","176101 OR 177103"
"5525    ","177300","176101 OR 177103"
"5526    ","177301","176101 OR 177102"
"5527    ","177301","176101 OR 177103"
"5528    ","177302","176101 OR 177102"
"5529    ","177302","176101 OR 177102"
"5532    ","177310","176101 OR 177103"
"5533    ","177312","176101 OR 177103"
"5534    ","177313","176101 OR 177103"
"5535    ","177313","176101 OR 177103"
"5536    ","177321","176101 OR 177103"
"5537    ","177321","176101 OR 177103"
"5538    ","177330","176101 OR 177103"
"5539    ","177330","176101 OR 177103"
"5542    ","177333","176101 OR 177102"
"5543    ","177333","176101 OR 177102"
"5544    ","177334","177101 OR 177103"
"5545    ","177335","177101 OR 177102"
"5547    ","177336","176101 OR 177103"
"5548    ","177341","176101 OR 177103"
"5549    ","177341","176101 OR 177103"
"5551    ","177361","176101 OR 177103"
"5552    ","177361","176101 OR 177103"
"5553    ","177362","176101 OR 177103"
"5554    ","177362","176101 OR 177103"
"5555    ","177391","176101 OR 177102"
"5556    ","177391","176101 OR 177102"
"5559    ","177393","176101 OR 177103"
"5560    ","177393","176101 OR 177103"
"5563    ","177401","176101 OR 177103"
"5564    ","177401","176101 OR 177103"
"5567    ","177403","176101 OR 177103"
"5568    ","177403","176101 OR 177103"
"5571    ","177405","176101 OR 177103"
"5572    ","177405","176101 OR 177103"
"5579    ","177409","176101 OR 177103"
"5582    ","177412","176101 OR 177102"
"5583    ","177412","176101 OR 177102"
"5586    ","177414","177214 OR 177285"
"5587    ","177414","177214 OR 177285"
"5598    ","177425","176101 OR 177103"
"5599    ","177425","176101 OR 177103"
"5600    ","177426","176101 OR 177103"
"5601    ","177426","176101 OR 177103"
"5602    ","177426","176101 OR 177103"
"5603    ","177427","176101 OR 177103"
"5604    ","177427","176101 OR 177103"
"5605    ","177428","176101 OR 177103"
"5606    ","177428","176101 OR 177103"
"5610    ","177431","176101 OR 177103"
"5611    ","177431","176101 OR 177103"
"5612    ","177432","176101 OR 177103"
"5613    ","177432","176101 OR 177103"
"5614    ","177434","176101 OR 177103"
"5618    ","177442","176101 OR 177103"
"5619    ","177442","176101 OR 177103"
"5622    ","177444","176101 OR 177103"
"5623    ","177444","176101 OR 177103"
"5626    ","177450","176101 OR 177103"
"5627    ","177450","176101 OR 177103"
"5628    ","177451","176101 OR 177102"
"5629    ","177451","176101 OR 177102"
"5630    ","177452","176101 OR 177103"
"5631    ","177452","176101 OR 177103"
"5634    ","177461","176101 OR 177102"
"5635    ","177461","176101 OR 177102"
"5636    ","177462","176101 OR 177102"
"5637    ","177462","176101 OR 177102"
"5638    ","177463","176101 OR 177103"
"5639    ","177463","176101 OR 177103"
"5642    ","177465","176101 OR 177103"
"5643    ","177465","176101 OR 177103"
"5644    ","177466","176101 OR 177103"
"5645    ","177466","176101 OR 177103"
"5658    ","177482","176101 OR 177103"
"5659    ","177483","176101 OR 177103"
"5660    ","177483","176101 OR 177103"
"5661    ","177491","176101 OR 177103"
"5662    ","177491","176101 OR 177103"
"5663    ","177492","176101 OR 177103"
"5703    ","179402","176101 OR 177103"
"5704    ","179403","176101 OR 177103"
"5743    ","202204","202102 OR 202109"
"5749    ","202302","202102 OR 202112"
"5751    ","202303","202102 OR 202112"
"5752    ","202305","202102 OR 202112"
"5757    ","202321","202102 OR 202112"
"5766    ","202354","202102 OR 202109"
"5767    ","202355","202102 OR 202109"
"5770    ","202361","202102 OR 202109"
"5772    ","202362","202102 OR 202109"
"5774    ","202363","202102 OR 202109"
"5788    ","202434","202321 OR 211311"
"5790    ","202436","202432 OR 215431"
"5796    ","202461","202360 OR 202361"
"58      ","001231","001104 OR 001107"
"5978    ","203203","203104 OR 203151"
"5993    ","203226","203104 OR 203151"
"6005    ","203236","203104 OR 203111"
"6014    ","203250","203104 OR 203113"
"6229    ","204210","206104 OR 206162"
"6230    ","204211","204112 OR 204105"
"6238    ","204216","204101 OR 204111"
"6247    ","204233","204101 OR 204105"
"6255    ","204322","204222 OR 204320"
"6259    ","204331","204218 or 204231"
"6262    ","204341","204218 or 204231"
"6266    ","204362","204361 OR 204363"
"6284    ","204422","204322 or 204421"
"6287    ","204425","204325 OR 204361"
"6288    ","204425","204325 OR 204361"
"6292    ","204433","204218 or 204231"
"6306    ","204462","204361 OR 204363"
"6309    ","204481","204381 OR 206355"
"6313    ","204483","204382 OR 204383"
"6324    ","204499","204399 or 204491"
"64      ","001250","001104 OR 001107"
"6414    ","205234","218233 OR 205231"
"6443    ","205417","205218 OR 205415"
"6446    ","205451","205252 OR 205253"
"6452    ","205464","205356 OR 205358"
"6577    ","206207","206104 OR 206162"
"6581    ","206216","206104 OR 206162"
"6586    ","206253","206104 OR 206112"
"6596    ","206281","206104 or 206162"
"6606    ","206321","206216 OR 206217"
"6607    ","206321","206216 OR 206217"
"6613    ","206331","206203 OR 206261"
"6617    ","206335","206112 OR 206162"
"6623    ","206341","206112 OR 206203"
"6624    ","206342","206267 OR 206341"
"6625    ","206342","206267 OR 206341"
"6627    ","206355","206203 OR 206261"
"6630    ","206361","206203 OR 206261"
"6632    ","206362","206203 OR 206261"
"6635    ","206363","206203 OR 206261"
"6637    ","206365","206332 OR 206341"
"6661    ","206432","206325 OR 206336"
"6666    ","206436","206331 OR 206341"
"6669    ","206441","206267 or 206341"
"6670    ","206441","206267 OR 206341"
"6688    ","206471","206370 OR 208323"
"6846    ","207162","207131 OR 207161"
"6938    ","207411","207311 OR 207312"
"6939    ","207411","207311 OR 207312"
"6944    ","207414","207301 OR 207304"
"6947    ","207416","207205 OR 207303"
"7106    ","208247","208263 OR 208272"
"7116    ","208280","208263 OR 208264"
"7124    ","208329","208321 OR 208323"
"7126    ","208340","208263 OR 208272"
"7143    ","208383","208263 OR 208272"
"7144    ","208384","208263 OR 208272"
"7147    ","208423","208322 or 208324"
"7150    ","208425","208322 or 208324"
"7160    ","208444","208321 or 208323"
"7162    ","208446","208322 or 208324"
"7163    ","208446","208322 or 208324"
"7259    ","209374","209372 OR 258302"
"7261    ","209376","209371 or 209375"
"7283    ","209442","209370 or 209401"
"7296    ","209473","209371 OR 258301"
"7298    ","209476","209371 OR 258301"
"7299    ","209476","209371 OR 258301"
"7301    ","209483","209382 OR 262381"
"7304    ","209486","209382 OR 262381"
"7348    ","210201","207104 or 207187"
"7352    ","210204","207188 OR 207198"
"7360    ","210275","207188 or 207198"
"7385    ","210355","207210 or 207205"
"74      ","001295","001104 OR 001102"
"7416    ","210443","210221 OR 210306"
"7428    ","210463","210303 OR 210383"
"7434    ","210482","210303 OR 210383"
"7435    ","210482","210303 OR 210383"
"7477    ","211311","203204 OR 203206"
"7501    ","211440","211312 OR 211315"
"7592    ","214261","202102 OR 202112"
"7598    ","214313","202102 or 202112"
"7602    ","214352","214201 OR 214301"
"7604    ","214381","202102 OR 202112"
"7607    ","214411","214311 OR 214261"
"7608    ","214412","214310 OR 214311"
"7610    ","214414","214310 OR 214311"
"7622    ","214462","214312 OR 357311"
"7638    ","215300","202111 OR 202108"
"7640    ","215311","215200 OR 215201"
"7652    ","215371","215201 OR 215200"
"7655    ","215381","215200 OR 215201"
"7658    ","215411","215200 OR 215201"
"7659    ","215412","215200 OR 215201"
"7679    ","215481","215200 OR 215201"
"7825    ","218351","218321 OR 218343"
"7826    ","218352","218321 OR 218343"
"7829    ","218372","218321 OR 218343"
"7836    ","218471","218321 OR 218343"
"7845    ","218483","218321 OR 218343"
"8007    ","251211","254107 OR 259107"
"8025    ","251261","251203 OR 259203"
"8074    ","251383","251241 OR 251242"
"8109    ","251436","251333 or 251431"
"8115    ","251439","251431 OR 251433"
"8117    ","251441","251241 OR 251281"
"8135    ","251461","251362 OR 251363"
"8140    ","251466","251362 OR 251363"
"8143    ","251467","251362 OR 251363"
"822     ","010306","204101 OR 206100"
"8310    ","252282","207102 OR 207106"
"8322    ","252311","207102 OR 207106"
"8327    ","252317","206363 OR 252215"
"8328    ","252317","206363 OR 252215"
"8339    ","252325","252321 OR 252323"
"8341    ","252325","252222 or 252321"
"8345    ","252327","252221 OR 252321"
"8347    ","252327","252321 or 252322"
"8358    ","252342","252317 OR 261371"
"8359    ","252342","252317 OR 261371"
"8360    ","252342","252317 or 261371"
"8377    ","252401","252311 OR 252314"
"8388    ","252412","252212 OR 252215"
"8389    ","252412","252212 OR 252215"
"8391    ","252413","252315 OR 252317"
"8403    ","252424","252321 or 252322"
"8410    ","252428","252311 OR 252314"
"8412    ","252429","252321 OR 252323"
"8414    ","252429","252321 or 252322"
"8417    ","252435","252212 OR 252215"
"8421    ","252440","252314 OR 252342"
"8423    ","252441","252333 OR 261211"
"8424    ","252442","252311 OR 252314"
"8428    ","252444","252311 OR 252314"
"8430    ","252444","252311 OR 252314"
"8431    ","252445","252341 OR 252441"
"8432    ","252446","252341 OR 252441"
"8463    ","252493","252390 OR 252490"
"8464    ","252493","252390 or 252490"
"8559    ","253301","253213 OR 253302"
"8560    ","253301","253213 OR 253302"
"8569    ","253312","253310 OR 253314"
"8570    ","253312","253310 OR 253314"
"8594    ","253407","253301 OR 253402"
"8597    ","253413","253301 or 253402"
"8598    ","253414","253316 OR 253413"
"8599    ","253414","253316 OR 253413"
"86      ","001315","001212 OR 001311"
"8607    ","253420","253316 OR 253413"
"8608    ","253420","253316 OR 253413"
"8609    ","253421","253316 OR 253413"
"8610    ","253421","253316 OR 253413"
"8689    ","254107","206103 OR 206161"
"8695    ","254203","254107 OR 254202"
"8701    ","254211","254107 OR 254202"
"8702    ","254211","254107 OR 254202"
"8703    ","254211","259107 or 254202"
"8716    ","254222","254203 OR 254206"
"8717    ","254222","254203 OR 254206"
"8718    ","254222","259203 or 254206"
"8749    ","254325","254214 OR 254216"
"8750    ","254325","254214 or 254215"
"8751    ","254325","254214 or 254216"
"8797    ","254411","254212 OR 254214"
"88      ","001318","001218 OR 001317"
"8800    ","254412","254212 OR 254214"
"8807    ","254415","254214 OR 254216"
"8808    ","254415","254214 OR 254216"
"887     ","011358","011153 OR 011154"
"8935    ","254713","254710 or 254711"
"8936    ","254714","254710 OR 254711"
"894     ","011364","011153 or 011154"
"897     ","011367","011156 or 012271"
"9009    ","255210","255101 OR 255103"
"901     ","011376","011153 OR 012375"
"9010    ","255210","259103 or 255101"
"9018    ","255216","255215 OR 255212"
"9019    ","255216","255215 OR 255212"
"902     ","011379","011153 OR 011154"
"9031    ","255301","255212 or 255215"
"9036    ","255314","255212 OR 255215"
"9037    ","255314","255212 OR 255215"
"9038    ","255315","255213 OR 255216"
"9039    ","255315","255213 OR 255216"
"9045    ","255321","208263 OR 255263"
"9046    ","255321","255201 or 208263"
"906     ","011460","011156 OR 011257"
"9061    ","255340","208380 OR 255320"
"9062    ","255340","208380 OR 255320"
"9081    ","255410","255212 OR 255215"
"9083    ","255410","255212 OR 255215"
"9084    ","255411","254211 OR 254214"
"9085    ","255411","254211 OR 254214"
"9089    ","255413","255212 OR 255215"
"9097    ","255417","255101 OR 255103"
"9098    ","255417","259103 or 259101"
"9111    ","255424","208380 OR 255320"
"9112    ","255424","208380 OR 255320"
"9122    ","255429","255320 or 208380"
"913     ","011467","011367 OR 012271"
"9139    ","255438","255201 OR 255330"
"9140    ","255438","255201 OR 255330"
"9144    ","255440","255212 OR 255215"
"9145    ","255440","255212 or 255215"
"9150    ","255444","261210 OR 261281"
"9151    ","255444","259201 or 261210"
"916     ","011479","011153 OR 109100"
"9162    ","255448","255350 OR 255351"
"9163    ","255448","255350 OR 255351"
"9164    ","255448","255351 or 255350"
"9171    ","255456","255330 OR 255332"
"9172    ","255456","255330 OR 255332"
"9183    ","255463","255350 OR 255351"
"9296    ","256316","256211 OR 256212"
"9299    ","256317","256211 or 256212"
"9333    ","256418","256212 or 205103"
"9340    ","256434","203102 OR 203104"
"9342    ","256434","203102 OR 203104"
"9355    ","256447","206161 OR 751100"
"9356    ","256447","206161 OR 751100"
"9357    ","256448","206161 OR 208263"
"9358    ","256448","206161 OR 208263"
"9448    ","259107","206103 OR 206161"
"9471    ","259203","254107 OR 259107"
"9472    ","259203","254107 OR 259107"
"9497    ","260312","260211 OR 254252"
"95      ","001323","001218 OR 001311"
"9500    ","260314","260212 OR 260315"
"9502    ","260314","260212 OR 260315"
"9505    ","260315","260211 OR 254252"
"9536    ","260404","260211 or 254252"
"9545    ","260413","254214 OR 254215"
